NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,196.86380004882812,30-1 
31,1 ,750.0,0.0,660.1731567382812,800.0,-500.0,416.80841064453125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,42.36522674560547,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,122.30718231201172,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,173.18211364746094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,226.12197875976562,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,108.94989013671875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,103.189453125,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,451.6799011230469,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,9.294468879699707,39-1 
