NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,124.22368621826172,30-1 
31,1 ,750.0,0.0,637.349365234375,800.0,-500.0,429.8101501464844,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,61.915462493896484,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,172.8280487060547,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,273.4620666503906,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,259.02978515625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,281.322998046875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,140.25445556640625,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,76.31793212890625,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,101.74134063720703,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-7.492574214935303,39-1 
