from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,163.3,1000.0,16.3,1.0,16326.8
1,,1.0000,39,,1.0000*,155.5,1000.0,15.5,1.0,15549.0
2,,1.0000*,3,,1.0000,605.6,1000.0,60.6,1.0,60558.1
2,,1.0000,25,,1.0000*,653.7,1000.0,65.4,1.0,65373.4
3,,1.0000*,4,,1.0000,125.3,1000.0,12.5,1.0,12530.1
3,,1.0000*,18,,1.0000,188.4,1000.0,18.8,1.0,18844.0
4,,1.0000*,5,,1.0000,256.2,1000.0,25.6,1.0,25615.9
4,,1.0000,14,,1.0000*,211.6,1000.0,21.2,1.0,21155.7
5,,1.0000,6,,1.0000*,507.1,1000.0,50.7,1.0,50705.2
5,,1.0000,8,,1.0000*,321.5,1000.0,32.1,1.0,32145.2
6,,1.0000*,7,,1.0000,435.6,1000.0,43.6,1.0,43555.3
6,,1.0000,11,,1.0000*,339.8,1000.0,34.0,1.0,33975.9
7,,1.0000,8,,1.0000*,187.9,1000.0,18.8,1.0,18789.6
8,,1.0000,9,,1.0000*,44.3,1000.0,4.4,1.0,4429.3
9,,1.0000,39,,1.0000*,154.9,1000.0,15.5,1.0,15488.6
10,,1.0000*,11,,1.0000,325.6,1000.0,32.6,1.0,32557.4
10,,1.0000,13,,1.0000*,346.9,1000.0,34.7,1.0,34691.6
13,,1.0000*,14,,1.0000,340.1,1000.0,34.0,1.0,34005.4
14,,1.0000,15,,1.0000*,154.7,1000.0,15.5,1.0,15466.6
15,,1.0000*,16,,1.0000,203.4,1000.0,20.3,1.0,20335.8
16,,1.0000,17,,1.0000*,305.0,1000.0,30.5,1.0,30502.4
16,,1.0000,19,,1.0000*,457.6,500.0,91.5,1.0,45763.7
16,,1.0000,21,,1.0000*,331.9,500.0,66.4,1.0,33187.7
16,,1.0000*,24,,1.0000,104.4,500.0,20.9,1.0,10443.8
17,,1.0000,18,,1.0000*,36.2,500.0,7.2,1.0,3623.7
17,,1.0000,27,,1.0000*,334.5,500.0,66.9,1.0,33451.0
21,,1.0000,22,,1.0000*,616.2,500.0,123.2,1.0,61618.9
22,,1.0000,23,,1.0000*,75.0,500.0,15.0,1.0,7497.7
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0,35384.7
25,,1.0000*,26,,1.0000,779.0,500.0,155.8,1.0,77903.2
26,,1.0000,27,,1.0000*,50.7,500.0,10.1,1.0,5071.5
26,,1.0000*,28,,1.0000,152.4,500.0,30.5,1.0,15243.0
26,,1.0000*,29,,1.0000,199.2,500.0,39.8,1.0,19918.4
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0,34957.9
