NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,98.27725982666016,30-1 
31,1 ,750.0,0.0,580.1224975585938,800.0,-500.0,493.0340270996094,31-1 
31,2 ,400.0,0.0,1015.4712524414062,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,77.94122314453125,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,106.18383026123047,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,165.71067810058594,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,208.02227783203125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,98.68569946289062,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,75.59217071533203,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,81.56329345703125,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,3.1103925704956055,39-1 
