from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,116.9,1000.0,11.7,1.0,11686.6
1,,1.0000,39,,1.0000*,138.4,1000.0,13.8,1.0,13841.1
2,,1.0000*,3,,1.0000,339.2,1000.0,33.9,1.0,33916.5
2,,1.0000,25,,1.0000*,305.7,1000.0,30.6,1.0,30571.5
3,,1.0000*,4,,1.0000,75.0,1000.0,7.5,1.0,7495.5
3,,1.0000,18,,1.0000*,110.9,1000.0,11.1,1.0,11087.3
4,,1.0000*,5,,1.0000,258.2,1000.0,25.8,1.0,25819.8
4,,1.0000,14,,1.0000*,261.8,1000.0,26.2,1.0,26182.6
5,,1.0000,6,,1.0000*,533.4,1000.0,53.3,1.0,53336.3
5,,1.0000,8,,1.0000*,339.4,1000.0,33.9,1.0,33935.4
6,,1.0000*,7,,1.0000,455.4,1000.0,45.5,1.0,45538.8
6,,1.0000,11,,1.0000*,357.8,1000.0,35.8,1.0,35778.0
7,,1.0000,8,,1.0000*,207.6,1000.0,20.8,1.0,20755.9
8,,1.0000*,9,,1.0000,22.9,1000.0,2.3,1.0,2289.5
9,,1.0000,39,,1.0000*,147.3,1000.0,14.7,1.0,14732.9
10,,1.0000*,11,,1.0000,342.4,1000.0,34.2,1.0,34238.2
10,,1.0000,13,,1.0000*,331.5,1000.0,33.2,1.0,33153.5
13,,1.0000,14,,1.0000*,322.3,1000.0,32.2,1.0,32226.5
14,,1.0000,15,,1.0000*,127.7,1000.0,12.8,1.0,12767.0
15,,1.0000*,16,,1.0000,262.8,1000.0,26.3,1.0,26279.6
16,,1.0000,17,,1.0000*,264.0,1000.0,26.4,1.0,26403.1
16,,1.0000,19,,1.0000*,461.0,500.0,92.2,1.0,46104.3
16,,1.0000,21,,1.0000*,330.7,500.0,66.1,1.0,33069.6
16,,1.0000*,24,,1.0000,113.8,500.0,22.8,1.0,11383.0
17,,1.0000*,18,,1.0000,195.8,500.0,39.2,1.0,19584.8
17,,1.0000,27,,1.0000*,243.6,500.0,48.7,1.0,24364.9
21,,1.0000,22,,1.0000*,619.3,500.0,123.9,1.0,61931.8
22,,1.0000,23,,1.0000*,75.7,500.0,15.1,1.0,7566.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35395.0
25,,1.0000,26,,1.0000*,275.5,500.0,55.1,1.0,27550.7
26,,1.0000*,27,,1.0000,281.2,500.0,56.2,1.0,28120.8
26,,1.0000*,28,,1.0000,631.8,500.0,126.4,1.0,63183.6
26,,1.0000*,29,,1.0000,679.9,500.0,136.0,1.0,67990.0
28,,1.0000,29,,1.0000*,841.0,500.0,168.2,1.0,84100.6
