NUMBER,PU,Angle
1,1.053412675857544,-0.3266160190105438
2,1.0613247156143188,-0.3136788308620453
3,1.0540547370910645,-0.344174861907959
4,1.0523550510406494,-0.31203505396842957
5,1.0655202865600586,-0.26437219977378845
6,1.0663368701934814,-0.24696722626686096
7,1.0532768964767456,-0.28650903701782227
8,1.050850510597229,-0.29701727628707886
9,1.050395131111145,-0.31931743025779724
10,1.0552330017089844,-0.22444479167461395
11,1.0578664541244507,-0.23256570100784302
12,1.0428203344345093,-0.23793604969978333
13,1.0524016618728638,-0.2416343241930008
14,1.04951810836792,-0.2831699550151825
15,1.0360217094421387,-0.3237050473690033
16,1.0443998575210571,-0.31453022360801697
17,1.0461757183074951,-0.34585195779800415
18,1.047976016998291,-0.3524603843688965
19,1.0544753074645996,-0.23448950052261353
20,0.9933943152427673,-0.25886300206184387
21,1.0406460762023926,-0.27315664291381836
22,1.0545525550842285,-0.19629313051700592
23,1.0497132539749146,-0.19972726702690125
24,1.0488193035125732,-0.3124385476112366
25,1.056416630744934,-0.30789679288864136
26,1.050115704536438,-0.3947761654853821
27,1.0427629947662354,-0.39246034622192383
28,1.0491080284118652,-0.3333822190761566
29,1.0492466688156128,-0.2851710915565491
30,1.0475000143051147,-0.27194711565971375
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.0899544432759285
33,0.9972000122070312,-0.14361071586608887
34,1.0123000144958496,-0.16837693750858307
35,1.0493000745773315,-0.11008594185113907
36,1.0635000467300415,-0.06322787702083588
37,1.0277999639511108,-0.1893838346004486
38,1.0264999866485596,-0.1618441492319107
39,1.0299999713897705,-0.3341599106788635
