NUMBER,PU,Angle
1,1.0374698638916016,-0.14100158214569092
2,1.0239957571029663,-0.08415981382131577
3,1.0287847518920898,-0.17118054628372192
4,1.0441856384277344,-0.1893063634634018
5,1.0642027854919434,-0.1669451743364334
6,1.0658456087112427,-0.15539628267288208
7,1.0528212785720825,-0.1889336109161377
8,1.0503381490707397,-0.19638262689113617
9,1.050648808479309,-0.18376322090625763
10,1.0530750751495361,-0.12018214911222458
11,1.0561425685882568,-0.1324521005153656
12,1.040404200553894,-0.13371382653713226
13,1.0493866205215454,-0.1332748979330063
14,1.0438048839569092,-0.16428948938846588
15,1.0268055200576782,-0.1889430433511734
16,1.0337917804718018,-0.17236660420894623
17,1.027596354484558,-0.19726909697055817
18,1.0267142057418823,-0.19485732913017273
19,1.0505743026733398,-0.09174558520317078
20,0.9912656545639038,-0.11634659767150879
21,1.033180832862854,-0.1304599493741989
22,1.0505554676055908,-0.052939388900995255
23,1.0455758571624756,-0.056395720690488815
24,1.0391504764556885,-0.17027844488620758
25,1.024996042251587,-0.015604612417519093
26,1.014411211013794,-0.25830724835395813
27,1.0145341157913208,-0.25137996673583984
28,1.030623197555542,-0.19500228762626648
29,1.0365650653839111,-0.14579570293426514
30,1.0475001335144043,-0.04090588539838791
31,0.9819999933242798,-0.02769487537443638
32,0.9830999374389648,0.014585467055439949
33,0.9972000122070312,-0.0007121296366676688
34,1.0123000144958496,-0.02577344700694084
35,1.049299955368042,0.03359660133719444
36,1.0635000467300415,0.08057326823472977
37,1.0,0.34819385409355164
38,1.0264999866485596,-0.021585270762443542
39,1.0299999713897705,-0.1741015464067459
