NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,285.97442626953125,30-1 
31,1 ,750.0,0.0,631.2548217773438,800.0,-500.0,410.1845397949219,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,38.54591369628906,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,105.22579193115234,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,165.26673889160156,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,206.94691467285156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,98.07585144042969,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,84.95932006835938,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,157.33206176757812,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,108.83248138427734,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,37.416500091552734,39-1 
