from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,72.8,1000.0,7.3,1.0  7280.3
1,,1.0000,39,,1.0000*,141.9,1000.0,14.2,1.0 14186.2
2,,1.0000,3,,1.0000*,136.0,1000.0,13.6,1.0 13597.5
2,,1.0000*,25,,1.0000,212.3,1000.0,21.2,1.0 21231.2
3,,1.0000,4,,1.0000*,419.2,1000.0,41.9,1.0 41918.7
3,,1.0000,18,,1.0000*,190.4,1000.0,19.0,1.0 19043.0
4,,1.0000,5,,1.0000*,699.4,1000.0,69.9,1.0 69935.1
4,,1.0000,14,,1.0000*,230.7,1000.0,23.1,1.0 23071.9
5,,1.0000,6,,1.0000*,1047.1,1000.0,104.7,1.0104705.3
5,,1.0000*,8,,1.0000,367.5,1000.0,36.8,1.0 36750.1
6,,1.0000*,7,,1.0000,572.4,1000.0,57.2,1.0 57236.1
6,,1.0000,11,,1.0000*,105.3,1000.0,10.5,1.0 10530.2
7,,1.0000*,8,,1.0000,324.4,1000.0,32.4,1.0 32440.9
8,,1.0000*,9,,1.0000,158.7,1000.0,15.9,1.0 15870.9
9,,1.0000,39,,1.0000*,189.7,1000.0,19.0,1.0 18970.7
10,,1.0000*,11,,1.0000,77.7,1000.0,7.8,1.0  7772.3
10,,1.0000*,13,,1.0000,601.8,1000.0,60.2,1.0 60178.5
13,,1.0000*,14,,1.0000,621.2,1000.0,62.1,1.0 62122.3
14,,1.0000*,15,,1.0000,390.5,1000.0,39.1,1.0 39050.3
15,,1.0000*,16,,1.0000,141.2,1000.0,14.1,1.0 14121.3
16,,1.0000*,17,,1.0000,561.5,1000.0,56.1,1.0 56147.6
16,,1.0000,19,,1.0000*,457.8,500.0,91.6,1.0 45779.6
16,,1.0000,21,,1.0000*,331.8,500.0,66.4,1.0 33179.0
16,,1.0000*,24,,1.0000,105.0,500.0,21.0,1.0 10496.4
17,,1.0000*,18,,1.0000,51.7,500.0,10.3,1.0  5168.9
17,,1.0000*,27,,1.0000,581.6,500.0,116.3,1.0 58158.7
21,,1.0000,22,,1.0000*,616.4,500.0,123.3,1.0 61635.3
22,,1.0000,23,,1.0000*,75.0,500.0,15.0,1.0  7501.5
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.3
25,,1.0000*,26,,1.0000,521.6,500.0,104.3,1.0 52159.1
26,,1.0000,27,,1.0000*,304.3,500.0,60.9,1.0 30433.0
26,,1.0000*,28,,1.0000,148.5,500.0,29.7,1.0 14852.7
26,,1.0000*,29,,1.0000,196.3,500.0,39.3,1.0 19630.3
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0 34957.8
