from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,68.4,1000.0,6.8,1.0  6836.5
1,,1.0000,39,,1.0000*,125.1,1000.0,12.5,1.0 12514.8
2,,1.0000,3,,1.0000*,169.8,1000.0,17.0,1.0 16982.1
2,,1.0000,25,,1.0000*,132.2,1000.0,13.2,1.0 13217.1
3,,1.0000*,4,,1.0000,92.5,1000.0,9.2,1.0  9245.7
3,,1.0000,18,,1.0000*,250.3,1000.0,25.0,1.0 25033.5
4,,1.0000*,5,,1.0000,265.1,1000.0,26.5,1.0 26511.3
4,,1.0000,14,,1.0000*,393.3,1000.0,39.3,1.0 39335.0
5,,1.0000,6,,1.0000*,551.9,1000.0,55.2,1.0 55190.1
5,,1.0000*,8,,1.0000,360.1,1000.0,36.0,1.0 36006.1
6,,1.0000*,7,,1.0000,477.6,1000.0,47.8,1.0 47756.4
6,,1.0000,11,,1.0000*,424.8,1000.0,42.5,1.0 42477.6
7,,1.0000,8,,1.0000*,229.7,1000.0,23.0,1.0 22970.7
8,,1.0000*,9,,1.0000,62.9,1000.0,6.3,1.0  6293.1
9,,1.0000,39,,1.0000*,139.7,1000.0,14.0,1.0 13965.0
10,,1.0000*,11,,1.0000,403.6,1000.0,40.4,1.0 40360.6
10,,1.0000,13,,1.0000*,289.9,1000.0,29.0,1.0 28988.5
13,,1.0000,14,,1.0000*,271.4,1000.0,27.1,1.0 27141.5
14,,1.0000,15,,1.0000*,242.8,1000.0,24.3,1.0 24276.2
15,,1.0000,16,,1.0000*,457.5,1000.0,45.7,1.0 45748.3
16,,1.0000,17,,1.0000*,1007.8,1000.0,100.8,1.0100781.9
16,,1.0000,19,,1.0000*,501.2,500.0,100.2,1.0 50115.7
16,,1.0000*,21,,1.0000,866.3,500.0,173.3,1.0 86634.7
16,,1.0000*,24,,1.0000,503.7,500.0,100.7,1.0 50366.0
17,,1.0000*,18,,1.0000,357.9,500.0,71.6,1.0 35792.7
17,,1.0000*,27,,1.0000,673.2,500.0,134.6,1.0 67321.6
21,,1.0000,22,,1.0000*,1146.2,500.0,229.2,1.0114620.0
22,,1.0000*,23,,1.0000,602.2,500.0,120.4,1.0 60219.5
23,,1.0000,24,,1.0000*,824.0,500.0,164.8,1.0 82403.5
25,,1.0000*,26,,1.0000,432.7,500.0,86.5,1.0 43271.6
26,,1.0000,27,,1.0000*,413.5,500.0,82.7,1.0 41347.5
26,,1.0000*,28,,1.0000,154.2,500.0,30.8,1.0 15417.4
26,,1.0000*,29,,1.0000,200.5,500.0,40.1,1.0 20047.8
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0 34972.3
