NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,64.79441833496094,30-1 
31,1 ,750.0,0.0,607.5061645507812,800.0,-500.0,481.0208740234375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,182.108642578125,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,280.1671142578125,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,98.63175964355469,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,162.21156311035156,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,199.54591369628906,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,93.87904357910156,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,119.16179656982422,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,38.12889099121094,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,1.8187589645385742,39-1 
