NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,111.89899444580078,30-1 
31,1 ,750.0,0.0,638.2774658203125,800.0,-500.0,448.2391357421875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,81.6780776977539,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,206.27853393554688,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,212.09933471679688,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,607.773193359375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,166.0341033935547,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,296.4894714355469,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,141.6315155029297,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,77.17465209960938,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-3.9807233810424805,39-1 
