from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,49.5,1000.0,4.9,1.0  4949.7
1,,1.0000,39,,1.0000*,127.1,1000.0,12.7,1.0 12709.1
2,,1.0000,3,,1.0000*,264.5,1000.0,26.5,1.0 26453.6
2,,1.0000*,25,,1.0000,427.0,1000.0,42.7,1.0 42702.6
3,,1.0000*,4,,1.0000,131.8,1000.0,13.2,1.0 13177.1
3,,1.0000,18,,1.0000*,431.1,1000.0,43.1,1.0 43108.7
4,,1.0000*,5,,1.0000,254.6,1000.0,25.5,1.0 25456.4
4,,1.0000*,14,,1.0000,444.6,1000.0,44.5,1.0 44463.2
5,,1.0000,6,,1.0000*,564.2,1000.0,56.4,1.0 56415.0
5,,1.0000*,8,,1.0000,379.5,1000.0,38.0,1.0 37953.8
6,,1.0000*,7,,1.0000,495.4,1000.0,49.5,1.0 49543.1
6,,1.0000,11,,1.0000*,450.2,1000.0,45.0,1.0 45015.8
7,,1.0000,8,,1.0000*,247.4,1000.0,24.7,1.0 24743.9
8,,1.0000*,9,,1.0000,95.4,1000.0,9.5,1.0  9535.5
9,,1.0000,39,,1.0000*,155.0,1000.0,15.5,1.0 15497.8
10,,1.0000*,11,,1.0000,427.7,1000.0,42.8,1.0 42766.7
10,,1.0000,13,,1.0000*,265.6,1000.0,26.6,1.0 26558.1
13,,1.0000,14,,1.0000*,245.0,1000.0,24.5,1.0 24499.0
14,,1.0000,15,,1.0000*,290.1,1000.0,29.0,1.0 29007.8
15,,1.0000,16,,1.0000*,536.1,1000.0,53.6,1.0 53609.2
16,,1.0000,17,,1.0000*,938.2,1000.0,93.8,1.0 93822.9
16,,1.0000,19,,1.0000*,493.8,500.0,98.8,1.0 49378.5
16,,1.0000*,21,,1.0000,868.6,500.0,173.7,1.0 86864.0
16,,1.0000*,24,,1.0000,505.8,500.0,101.2,1.0 50582.0
17,,1.0000,18,,1.0000*,567.7,500.0,113.5,1.0 56770.2
17,,1.0000*,27,,1.0000,372.2,500.0,74.4,1.0 37224.6
21,,1.0000,22,,1.0000*,1144.2,500.0,228.8,1.0114418.9
22,,1.0000*,23,,1.0000,601.3,500.0,120.3,1.0 60131.9
23,,1.0000,24,,1.0000*,826.2,500.0,165.2,1.0 82622.4
25,,1.0000,26,,1.0000*,276.9,500.0,55.4,1.0 27688.1
26,,1.0000,27,,1.0000*,164.3,500.0,32.9,1.0 16432.5
26,,1.0000*,28,,1.0000,148.0,500.0,29.6,1.0 14795.6
26,,1.0000,29,,1.0000*,196.1,500.0,39.2,1.0 19606.5
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0 34962.5
