from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,108.7,1000.0,10.9,1.0 10866.2
1,,1.0000,39,,1.0000*,168.0,1000.0,16.8,1.0 16804.5
2,,1.0000,3,,1.0000*,235.7,1000.0,23.6,1.0 23567.5
2,,1.0000*,25,,1.0000,528.0,1000.0,52.8,1.0 52796.2
3,,1.0000*,4,,1.0000,469.9,1000.0,47.0,1.0 46985.1
3,,1.0000,18,,1.0000*,81.3,1000.0,8.1,1.0  8127.2
4,,1.0000,5,,1.0000*,687.1,1000.0,68.7,1.0 68712.7
4,,1.0000,14,,1.0000*,283.3,1000.0,28.3,1.0 28328.9
5,,1.0000,6,,1.0000*,1059.4,1000.0,105.9,1.0105935.6
5,,1.0000*,8,,1.0000,386.8,1000.0,38.7,1.0 38675.7
6,,1.0000*,7,,1.0000,589.0,1000.0,58.9,1.0 58898.2
6,,1.0000,11,,1.0000*,85.8,1000.0,8.6,1.0  8582.8
7,,1.0000*,8,,1.0000,341.8,1000.0,34.2,1.0 34183.4
8,,1.0000*,9,,1.0000,197.3,1000.0,19.7,1.0 19726.4
9,,1.0000,39,,1.0000*,212.4,1000.0,21.2,1.0 21238.3
10,,1.0000*,11,,1.0000,81.1,1000.0,8.1,1.0  8109.9
10,,1.0000*,13,,1.0000,575.5,1000.0,57.6,1.0 57552.9
13,,1.0000*,14,,1.0000,593.8,1000.0,59.4,1.0 59382.0
14,,1.0000*,15,,1.0000,308.8,1000.0,30.9,1.0 30876.6
15,,1.0000*,16,,1.0000,134.1,1000.0,13.4,1.0 13406.1
16,,1.0000*,17,,1.0000,484.5,1000.0,48.5,1.0 48453.8
16,,1.0000,19,,1.0000*,456.0,500.0,91.2,1.0 45598.3
16,,1.0000,21,,1.0000*,333.2,500.0,66.6,1.0 33316.8
16,,1.0000*,24,,1.0000,97.9,500.0,19.6,1.0  9791.7
17,,1.0000*,18,,1.0000,215.4,500.0,43.1,1.0 21536.7
17,,1.0000*,27,,1.0000,269.3,500.0,53.9,1.0 26930.9
21,,1.0000,22,,1.0000*,614.3,500.0,122.9,1.0 61427.7
22,,1.0000,23,,1.0000*,74.5,500.0,14.9,1.0  7449.9
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0 35398.3
25,,1.0000*,26,,1.0000,183.0,500.0,36.6,1.0 18301.3
26,,1.0000,27,,1.0000*,71.1,500.0,14.2,1.0  7106.7
26,,1.0000,28,,1.0000*,150.0,500.0,30.0,1.0 15003.6
26,,1.0000,29,,1.0000*,201.4,500.0,40.3,1.0 20140.7
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35072.2
