from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,54.6,1000.0,5.5,1.0  5464.2
1,,1.0000,39,,1.0000*,132.5,1000.0,13.2,1.0 13248.4
2,,1.0000,3,,1.0000*,248.3,1000.0,24.8,1.0 24825.0
2,,1.0000*,25,,1.0000,427.9,1000.0,42.8,1.0 42786.2
3,,1.0000,4,,1.0000*,135.0,1000.0,13.5,1.0 13498.5
3,,1.0000,18,,1.0000*,416.8,1000.0,41.7,1.0 41676.9
4,,1.0000*,5,,1.0000,248.9,1000.0,24.9,1.0 24887.4
4,,1.0000*,14,,1.0000,440.7,1000.0,44.1,1.0 44071.3
5,,1.0000,6,,1.0000*,568.7,1000.0,56.9,1.0 56867.7
5,,1.0000*,8,,1.0000,380.7,1000.0,38.1,1.0 38074.2
6,,1.0000*,7,,1.0000,496.5,1000.0,49.6,1.0 49649.8
6,,1.0000,11,,1.0000*,443.9,1000.0,44.4,1.0 44387.6
7,,1.0000,8,,1.0000*,248.4,1000.0,24.8,1.0 24843.6
8,,1.0000*,9,,1.0000,93.7,1000.0,9.4,1.0  9366.8
9,,1.0000,39,,1.0000*,160.9,1000.0,16.1,1.0 16088.1
10,,1.0000*,11,,1.0000,422.5,1000.0,42.3,1.0 42250.8
10,,1.0000,13,,1.0000*,260.9,1000.0,26.1,1.0 26090.7
13,,1.0000,14,,1.0000*,241.9,1000.0,24.2,1.0 24186.9
14,,1.0000,15,,1.0000*,265.5,1000.0,26.6,1.0 26553.1
15,,1.0000,16,,1.0000*,527.5,1000.0,52.7,1.0 52746.7
16,,1.0000,17,,1.0000*,923.9,1000.0,92.4,1.0 92392.7
16,,1.0000,19,,1.0000*,1431.8,500.0,286.4,1.0143180.2
16,,1.0000*,21,,1.0000,331.3,500.0,66.3,1.0 33134.6
16,,1.0000*,24,,1.0000,137.2,500.0,27.4,1.0 13720.2
17,,1.0000,18,,1.0000*,557.4,500.0,111.5,1.0 55741.4
17,,1.0000*,27,,1.0000,367.5,500.0,73.5,1.0 36749.3
21,,1.0000,22,,1.0000*,629.0,500.0,125.8,1.0 62902.9
22,,1.0000,23,,1.0000*,77.4,500.0,15.5,1.0  7737.0
23,,1.0000*,24,,1.0000,355.7,500.0,71.1,1.0 35571.2
25,,1.0000,26,,1.0000*,274.3,500.0,54.9,1.0 27433.8
26,,1.0000,27,,1.0000*,145.7,500.0,29.1,1.0 14573.7
26,,1.0000,28,,1.0000*,146.5,500.0,29.3,1.0 14647.2
26,,1.0000,29,,1.0000*,197.8,500.0,39.6,1.0 19778.1
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34988.6
