NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,77.2859878540039,30-1 
31,1 ,750.0,0.0,604.9010009765625,800.0,-500.0,407.9485778808594,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,30.92978286743164,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,80.60649871826172,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,153.85902404785156,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,179.31898498535156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,82.40843963623047,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,138.25909423828125,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,34.76114273071289,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-38.119667053222656,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
