NUMBER,PU,Angle
1,1.0446091890335083,-0.22229257225990295
2,1.0390325784683228,-0.1988888680934906
3,1.029913306236267,-0.20522162318229675
4,1.0414634943008423,-0.20108844339847565
5,1.0614063739776611,-0.17781592905521393
6,1.0631123781204224,-0.1651071459054947
7,1.0500011444091797,-0.20228616893291473
8,1.0475305318832397,-0.21153602004051208
9,1.049204707145691,-0.22624987363815308
10,1.0503034591674805,-0.12483571469783783
11,1.053317904472351,-0.1387576013803482
12,1.0373005867004395,-0.1384197622537613
13,1.0461534261703491,-0.13636042177677155
14,1.0392909049987793,-0.16333474218845367
15,1.0171027183532715,-0.15721936523914337
16,1.0224097967147827,-0.1265573650598526
17,1.007575273513794,-0.1385905146598816
18,1.0142107009887695,-0.17209404706954956
19,1.0463883876800537,-0.04530050605535507
20,0.9889814257621765,-0.07014821469783783
21,1.0251681804656982,-0.08406313508749008
22,1.0462647676467896,-0.005824313033372164
23,1.0411348342895508,-0.009304962120950222
24,1.0287760496139526,-0.12447336316108704
25,1.0127763748168945,-0.1967872530221939
26,0.9398415088653564,0.0024948022328317165
27,0.9615299105644226,-0.08879412710666656
28,0.9093581438064575,0.35353532433509827
29,0.9290159344673157,0.5019727349281311
30,1.0475000143051147,-0.15626126527786255
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.010289727710187435
33,0.9972000122070312,0.045900166034698486
34,1.0123001337051392,0.020518792793154716
35,1.049299955368042,0.08106745779514313
36,1.0635000467300415,0.12817227840423584
37,1.0277999639511108,-0.30333206057548523
38,0.9999999403953552,0.8150753378868103
39,1.0299999713897705,-0.23570770025253296
