Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:15
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     76.6  1000.0     7.7     1.0  7661.8
     1     1           1.0000     1     39     39          1.0000*    1  1    145.3  1000.0    14.5     1.0 14532.9
     2     2           1.0000     1      3     3           1.0000*    1  1    123.9  1000.0    12.4     1.0 12393.6
     2     2           1.0000     1     25     25          1.0000*    1  1    110.4  1000.0    11.0     1.0 11043.7
     3     3           1.0000     1      4     4           1.0000*    1  1     85.9  1000.0     8.6     1.0  8589.4
     3     3           1.0000     1     18     18          1.0000*    1  1    178.2  1000.0    17.8     1.0 17823.0
     4     4           1.0000*    1      5     5           1.0000     1  1    288.9  1000.0    28.9     1.0 28885.3
     4     4           1.0000     1     14     14          1.0000*    1  1    324.4  1000.0    32.4     1.0 32441.2
     5     5           1.0000     1      6     6           1.0000*    1  1    609.8  1000.0    61.0     1.0 60980.2
     5     5           1.0000     1      8     8           1.0000*    1  1    360.8  1000.0    36.1     1.0 36079.7
     6     6           1.0000*    1      7     7           1.0000     1  1    485.6  1000.0    48.6     1.0 48563.4
     6     6           1.0000     1     11     11          1.0000*    1  1    352.8  1000.0    35.3     1.0 35283.4
     7     7           1.0000     1      8     8           1.0000*    1  1    237.6  1000.0    23.8     1.0 23764.6
     8     8           1.0000     1      9     9           1.0000*    1  1     57.9  1000.0     5.8     1.0  5787.1
     9     9           1.0000     1     39     39          1.0000*    1  1    158.3  1000.0    15.8     1.0 15828.8
    10     10          1.0000*    1     11     11          1.0000     1  1    337.9  1000.0    33.8     1.0 33793.6
    10     10          1.0000     1     13     13          1.0000*    1  1    333.8  1000.0    33.4     1.0 33382.1
    13     13          1.0000*    1     14     14          1.0000     1  1    326.4  1000.0    32.6     1.0 32641.5
    14     14          1.0000     1     15     15          1.0000*    1  1    122.5  1000.0    12.3     1.0 12254.4
    15     15          1.0000     1     16     16          1.0000*    1  1    315.4  1000.0    31.5     1.0 31537.4
    16     16          1.0000*    1     17     17          1.0000     1  1    488.7  1000.0    48.9     1.0 48865.7
    16     16          1.0000     1     19     19          1.0000*    1  1    459.1   500.0    91.8     1.0 45906.9
    16     16          1.0000*    1     21     21          1.0000     1  1    541.0   500.0   108.2     1.0 54102.5
    16     16          1.0000*    1     24     24          1.0000     1  1    151.9   500.0    30.4     1.0 15194.4
    17     17          1.0000*    1     18     18          1.0000     1  1    314.0   500.0    62.8     1.0 31399.6
    17     17          1.0000*    1     27     27          1.0000     1  1    174.5   500.0    34.9     1.0 17453.3
    21     21          1.0000     1     22     22          1.0000*    1  1    799.3   500.0   159.9     1.0 79932.3
    22     22          1.0000*    1     23     23          1.0000     1  1    164.0   500.0    32.8     1.0 16396.4
    23     23          1.0000*    1     24     24          1.0000     1  1    463.3   500.0    92.7     1.0 46330.4
    25     25          1.0000     1     26     26          1.0000*    1  1     87.9   500.0    17.6     1.0  8794.8
    26     26          1.0000     1     27     27          1.0000*    1  1    144.2   500.0    28.8     1.0 14415.7
    26     26          1.0000     1     28     28          1.0000*    1  1    152.7   500.0    30.5     1.0 15265.7
    26     26          1.0000     1     29     29          1.0000*    1  1    203.9   500.0    40.8     1.0 20394.9
    28     28          1.0000     1     29     29          1.0000*    1  1    351.5   500.0    70.3     1.0 35145.6
