from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,50.9,1000.0,5.1,1.0  5085.5
1,,1.0000,39,,1.0000*,128.1,1000.0,12.8,1.0 12813.9
2,,1.0000,3,,1.0000*,261.4,1000.0,26.1,1.0 26137.8
2,,1.0000*,25,,1.0000,425.5,1000.0,42.6,1.0 42551.0
3,,1.0000*,4,,1.0000,127.1,1000.0,12.7,1.0 12708.6
3,,1.0000,18,,1.0000*,433.3,1000.0,43.3,1.0 43332.7
4,,1.0000*,5,,1.0000,248.1,1000.0,24.8,1.0 24807.6
4,,1.0000*,14,,1.0000,446.4,1000.0,44.6,1.0 44635.0
5,,1.0000,6,,1.0000*,557.1,1000.0,55.7,1.0 55705.7
5,,1.0000*,8,,1.0000,379.6,1000.0,38.0,1.0 37964.0
6,,1.0000*,7,,1.0000,494.1,1000.0,49.4,1.0 49410.3
6,,1.0000,11,,1.0000*,454.6,1000.0,45.5,1.0 45464.5
7,,1.0000,8,,1.0000*,246.1,1000.0,24.6,1.0 24610.2
8,,1.0000*,9,,1.0000,93.4,1000.0,9.3,1.0  9339.4
9,,1.0000,39,,1.0000*,155.4,1000.0,15.5,1.0 15542.1
10,,1.0000*,11,,1.0000,432.0,1000.0,43.2,1.0 43195.5
10,,1.0000,13,,1.0000*,260.0,1000.0,26.0,1.0 26003.1
13,,1.0000,14,,1.0000*,239.2,1000.0,23.9,1.0 23920.2
14,,1.0000,15,,1.0000*,291.8,1000.0,29.2,1.0 29176.8
15,,1.0000,16,,1.0000*,542.7,1000.0,54.3,1.0 54269.4
16,,1.0000,17,,1.0000*,942.2,1000.0,94.2,1.0 94224.3
16,,1.0000,19,,1.0000*,489.6,500.0,97.9,1.0 48961.3
16,,1.0000*,21,,1.0000,994.2,500.0,198.8,1.0 99424.0
16,,1.0000,24,,1.0000*,393.9,500.0,78.8,1.0 39388.2
17,,1.0000,18,,1.0000*,571.0,500.0,114.2,1.0 57099.1
17,,1.0000*,27,,1.0000,372.8,500.0,74.6,1.0 37284.9
21,,1.0000,22,,1.0000*,1254.7,500.0,250.9,1.0125466.1
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41451.2
23,,1.0000*,24,,1.0000,713.3,500.0,142.7,1.0 71333.1
25,,1.0000,26,,1.0000*,278.0,500.0,55.6,1.0 27796.7
26,,1.0000,27,,1.0000*,161.7,500.0,32.3,1.0 16174.4
26,,1.0000*,28,,1.0000,147.6,500.0,29.5,1.0 14760.5
26,,1.0000,29,,1.0000*,196.4,500.0,39.3,1.0 19636.4
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0 34966.2
