Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    108.7  1000.0    10.9     1.0 10866.2
     1     1           1.0000     1     39     39          1.0000*    1  1    168.0  1000.0    16.8     1.0 16804.5
     2     2           1.0000     1      3     3           1.0000*    1  1    235.7  1000.0    23.6     1.0 23567.5
     2     2           1.0000*    1     25     25          1.0000     1  1    528.0  1000.0    52.8     1.0 52796.2
     3     3           1.0000*    1      4     4           1.0000     1  1    469.9  1000.0    47.0     1.0 46985.1
     3     3           1.0000     1     18     18          1.0000*    1  1     81.3  1000.0     8.1     1.0  8127.2
     4     4           1.0000     1      5     5           1.0000*    1  1    687.1  1000.0    68.7     1.0 68712.7
     4     4           1.0000     1     14     14          1.0000*    1  1    283.3  1000.0    28.3     1.0 28328.9
     5     5           1.0000     1      6     6           1.0000*    1  1   1059.4  1000.0   105.9     1.0105935.6
     5     5           1.0000*    1      8     8           1.0000     1  1    386.8  1000.0    38.7     1.0 38675.7
     6     6           1.0000*    1      7     7           1.0000     1  1    589.0  1000.0    58.9     1.0 58898.2
     6     6           1.0000     1     11     11          1.0000*    1  1     85.8  1000.0     8.6     1.0  8582.8
     7     7           1.0000*    1      8     8           1.0000     1  1    341.8  1000.0    34.2     1.0 34183.4
     8     8           1.0000*    1      9     9           1.0000     1  1    197.3  1000.0    19.7     1.0 19726.4
     9     9           1.0000     1     39     39          1.0000*    1  1    212.4  1000.0    21.2     1.0 21238.3
    10     10          1.0000*    1     11     11          1.0000     1  1     81.1  1000.0     8.1     1.0  8109.9
    10     10          1.0000*    1     13     13          1.0000     1  1    575.5  1000.0    57.6     1.0 57552.9
    13     13          1.0000*    1     14     14          1.0000     1  1    593.8  1000.0    59.4     1.0 59382.0
    14     14          1.0000*    1     15     15          1.0000     1  1    308.8  1000.0    30.9     1.0 30876.6
    15     15          1.0000*    1     16     16          1.0000     1  1    134.1  1000.0    13.4     1.0 13406.1
    16     16          1.0000*    1     17     17          1.0000     1  1    484.5  1000.0    48.5     1.0 48453.8
    16     16          1.0000     1     19     19          1.0000*    1  1    456.0   500.0    91.2     1.0 45598.3
    16     16          1.0000     1     21     21          1.0000*    1  1    333.2   500.0    66.6     1.0 33316.8
    16     16          1.0000*    1     24     24          1.0000     1  1     97.9   500.0    19.6     1.0  9791.7
    17     17          1.0000*    1     18     18          1.0000     1  1    215.4   500.0    43.1     1.0 21536.7
    17     17          1.0000*    1     27     27          1.0000     1  1    269.3   500.0    53.9     1.0 26930.9
    21     21          1.0000     1     22     22          1.0000*    1  1    614.3   700.0    87.8     1.0 61427.7
    22     22          1.0000     1     23     23          1.0000*    1  1     74.5   500.0    14.9     1.0  7449.9
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35398.3
    25     25          1.0000*    1     26     26          1.0000     1  1    183.0   500.0    36.6     1.0 18301.3
    26     26          1.0000     1     27     27          1.0000*    1  1     71.1   500.0    14.2     1.0  7106.7
    26     26          1.0000     1     28     28          1.0000*    1  1    150.0   500.0    30.0     1.0 15003.6
    26     26          1.0000     1     29     29          1.0000*    1  1    201.4   500.0    40.3     1.0 20140.7
    28     28          1.0000     1     29     29          1.0000*    1  1    350.7   500.0    70.1     1.0 35072.2
