from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,109.8,1000.0,11.0,1.0 10980.1
1,,1.0000,39,,1.0000*,169.7,1000.0,17.0,1.0 16971.4
2,,1.0000,3,,1.0000*,229.1,1000.0,22.9,1.0 22906.8
2,,1.0000*,25,,1.0000,527.8,1000.0,52.8,1.0 52784.5
3,,1.0000*,4,,1.0000,467.3,1000.0,46.7,1.0 46734.3
3,,1.0000,18,,1.0000*,84.7,1000.0,8.5,1.0  8472.4
4,,1.0000,5,,1.0000*,690.2,1000.0,69.0,1.0 69019.1
4,,1.0000,14,,1.0000*,283.8,1000.0,28.4,1.0 28383.4
5,,1.0000,6,,1.0000*,1059.5,1000.0,105.9,1.0105947.7
5,,1.0000*,8,,1.0000,387.8,1000.0,38.8,1.0 38778.3
6,,1.0000*,7,,1.0000,590.6,1000.0,59.1,1.0 59056.7
6,,1.0000,11,,1.0000*,113.0,1000.0,11.3,1.0 11297.7
7,,1.0000*,8,,1.0000,342.4,1000.0,34.2,1.0 34235.2
8,,1.0000*,9,,1.0000,193.8,1000.0,19.4,1.0 19383.3
9,,1.0000,39,,1.0000*,219.3,1000.0,21.9,1.0 21934.8
10,,1.0000*,11,,1.0000,96.3,1000.0,9.6,1.0  9630.6
10,,1.0000*,13,,1.0000,574.8,1000.0,57.5,1.0 57481.5
13,,1.0000*,14,,1.0000,592.8,1000.0,59.3,1.0 59282.8
14,,1.0000*,15,,1.0000,308.4,1000.0,30.8,1.0 30836.1
15,,1.0000*,16,,1.0000,122.0,1000.0,12.2,1.0 12204.4
16,,1.0000*,17,,1.0000,484.2,1000.0,48.4,1.0 48423.2
16,,1.0000,19,,1.0000*,455.5,500.0,91.1,1.0 45546.9
16,,1.0000,21,,1.0000*,333.8,500.0,66.8,1.0 33382.6
16,,1.0000*,24,,1.0000,95.2,500.0,19.0,1.0  9519.3
17,,1.0000*,18,,1.0000,216.1,500.0,43.2,1.0 21614.7
17,,1.0000*,27,,1.0000,268.8,500.0,53.8,1.0 26880.8
21,,1.0000,22,,1.0000*,613.5,500.0,122.7,1.0 61354.2
22,,1.0000,23,,1.0000*,74.3,500.0,14.9,1.0  7429.9
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0 35409.2
25,,1.0000*,26,,1.0000,182.9,500.0,36.6,1.0 18292.0
26,,1.0000,27,,1.0000*,68.1,500.0,13.6,1.0  6809.3
26,,1.0000,28,,1.0000*,150.5,500.0,30.1,1.0 15049.9
26,,1.0000,29,,1.0000*,201.9,500.0,40.4,1.0 20186.1
28,,1.0000,29,,1.0000*,350.8,500.0,70.2,1.0 35084.6
