NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,119.0225830078125,30-1 
31,1 ,750.0,0.0,572.52197265625,800.0,-500.0,369.83770751953125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,6.916021347045898,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,74.33641815185547,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,150.9538116455078,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,172.28363037109375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,78.4188461303711,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-104.82791900634766,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,12.339178085327148,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-24.398828506469727,39-1 
