from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,90.4,1000.0,9.0,1.0,9037.2
1,,1.0000,39,,1.0000*,156.4,1000.0,15.6,1.0,15638.5
2,,1.0000,3,,1.0000*,247.9,1000.0,24.8,1.0,24787.4
2,,1.0000*,25,,1.0000,517.2,1000.0,51.7,1.0,51717.0
3,,1.0000*,4,,1.0000,454.3,1000.0,45.4,1.0,45434.3
3,,1.0000,18,,1.0000*,104.7,1000.0,10.5,1.0,10467.4
4,,1.0000,5,,1.0000*,483.9,1000.0,48.4,1.0,48386.4
4,,1.0000*,14,,1.0000,481.0,1000.0,48.1,1.0,48102.7
5,,1.0000,6,,1.0000*,856.5,1000.0,85.6,1.0,85646.6
5,,1.0000*,8,,1.0000,394.1,1000.0,39.4,1.0,39412.1
6,,1.0000*,7,,1.0000,558.9,1000.0,55.9,1.0,55885.4
6,,1.0000*,11,,1.0000,844.2,1000.0,84.4,1.0,84420.3
7,,1.0000*,8,,1.0000,311.3,1000.0,31.1,1.0,31130.2
8,,1.0000*,9,,1.0000,174.4,1000.0,17.4,1.0,17439.0
9,,1.0000,39,,1.0000*,197.0,1000.0,19.7,1.0,19695.8
10,,1.0000,11,,1.0000*,829.9,1000.0,83.0,1.0,82990.2
10,,1.0000*,13,,1.0000,834.4,1000.0,83.4,1.0,83439.5
13,,1.0000*,14,,1.0000,829.3,1000.0,82.9,1.0,82927.1
14,,1.0000*,15,,1.0000,347.4,1000.0,34.7,1.0,34743.1
15,,1.0000*,16,,1.0000,154.7,1000.0,15.5,1.0,15465.4
16,,1.0000*,17,,1.0000,522.7,1000.0,52.3,1.0,52266.0
16,,1.0000,19,,1.0000*,456.6,500.0,91.3,1.0,45664.6
16,,1.0000,21,,1.0000*,332.5,500.0,66.5,1.0,33254.5
16,,1.0000*,24,,1.0000,100.8,500.0,20.2,1.0,10081.7
17,,1.0000*,18,,1.0000,243.2,500.0,48.6,1.0,24318.0
17,,1.0000*,27,,1.0000,279.6,500.0,55.9,1.0,27964.9
21,,1.0000,22,,1.0000*,615.1,500.0,123.0,1.0,61510.1
22,,1.0000,23,,1.0000*,74.7,500.0,14.9,1.0,7471.3
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35390.1
25,,1.0000*,26,,1.0000,191.9,500.0,38.4,1.0,19188.2
26,,1.0000,27,,1.0000*,74.3,500.0,14.9,1.0,7425.7
26,,1.0000,28,,1.0000*,149.7,500.0,29.9,1.0,14971.5
26,,1.0000,29,,1.0000*,201.1,500.0,40.2,1.0,20109.0
28,,1.0000,29,,1.0000*,350.6,500.0,70.1,1.0,35063.8
