from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,497.1,1000.0,49.7,1.0,49714.4
1,,1.0000,39,,1.0000*,503.5,1000.0,50.3,1.0,50349.3
2,,1.0000,3,,1.0000*,133.9,1000.0,13.4,1.0,13391.2
2,,1.0000*,25,,1.0000,610.2,1000.0,61.0,1.0,61017.8
3,,1.0000,4,,1.0000*,198.8,1000.0,19.9,1.0,19881.6
3,,1.0000,18,,1.0000*,61.0,1000.0,6.1,1.0,6098.0
4,,1.0000,5,,1.0000*,452.8,1000.0,45.3,1.0,45277.0
4,,1.0000,14,,1.0000*,256.0,1000.0,25.6,1.0,25605.0
5,,1.0000,6,,1.0000*,541.5,1000.0,54.1,1.0,54145.2
5,,1.0000,8,,1.0000*,199.2,1000.0,19.9,1.0,19919.1
6,,1.0000,7,,1.0000*,307.3,1000.0,30.7,1.0,30725.7
6,,1.0000,11,,1.0000*,240.6,1000.0,24.1,1.0,24061.6
7,,1.0000,8,,1.0000*,97.1,1000.0,9.7,1.0,9712.0
8,,1.0000*,9,,1.0000,415.8,1000.0,41.6,1.0,41582.7
9,,1.0000,39,,1.0000*,438.6,1000.0,43.9,1.0,43864.1
10,,1.0000*,11,,1.0000,232.6,1000.0,23.3,1.0,23263.6
10,,1.0000*,13,,1.0000,434.8,1000.0,43.5,1.0,43475.3
13,,1.0000*,14,,1.0000,439.8,1000.0,44.0,1.0,43976.1
14,,1.0000,15,,1.0000*,195.5,1000.0,19.5,1.0,19547.3
15,,1.0000*,16,,1.0000,161.8,1000.0,16.2,1.0,16180.1
16,,1.0000*,17,,1.0000,361.9,1000.0,36.2,1.0,36194.6
16,,1.0000,19,,1.0000*,454.9,500.0,91.0,1.0,45488.1
16,,1.0000,21,,1.0000*,335.0,500.0,67.0,1.0,33498.4
16,,1.0000*,24,,1.0000,91.0,500.0,18.2,1.0,9097.2
17,,1.0000*,18,,1.0000,167.6,500.0,33.5,1.0,16761.9
17,,1.0000,27,,1.0000*,197.5,500.0,39.5,1.0,19752.8
21,,1.0000,22,,1.0000*,612.5,500.0,122.5,1.0,61247.7
22,,1.0000,23,,1.0000*,74.0,500.0,14.8,1.0,7398.7
23,,1.0000*,24,,1.0000,354.3,500.0,70.9,1.0,35432.2
25,,1.0000*,26,,1.0000,126.7,500.0,25.3,1.0,12666.5
26,,1.0000,27,,1.0000*,97.7,500.0,19.5,1.0,9772.4
26,,1.0000,28,,1.0000*,150.2,500.0,30.0,1.0,15023.6
26,,1.0000,29,,1.0000*,201.6,500.0,40.3,1.0,20160.4
28,,1.0000,29,,1.0000*,350.8,500.0,70.2,1.0,35077.5
