NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,151.02308654785156,30-1 
31,1 ,750.0,0.0,610.961181640625,800.0,-500.0,435.9208984375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,73.82625579833984,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,202.7423095703125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,210.4602508544922,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,185.2711639404297,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,285.0325622558594,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,305.2301025390625,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,18.42643165588379,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,55.97138214111328,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,4.9535136222839355,39-1 
