from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,101.4,1000.0,10.1,1.0 10143.1
1,,1.0000,39,,1.0000*,145.3,1000.0,14.5,1.0 14531.6
2,,1.0000,3,,1.0000*,366.0,1000.0,36.6,1.0 36598.1
2,,1.0000,25,,1.0000*,233.5,1000.0,23.3,1.0 23348.0
3,,1.0000*,4,,1.0000,53.5,1000.0,5.4,1.0  5352.6
3,,1.0000,18,,1.0000*,148.9,1000.0,14.9,1.0 14890.9
4,,1.0000*,5,,1.0000,260.4,1000.0,26.0,1.0 26044.5
4,,1.0000,14,,1.0000*,336.0,1000.0,33.6,1.0 33599.7
5,,1.0000,6,,1.0000*,538.9,1000.0,53.9,1.0 53893.8
5,,1.0000,8,,1.0000*,342.8,1000.0,34.3,1.0 34283.6
6,,1.0000*,7,,1.0000,459.6,1000.0,46.0,1.0 45962.0
6,,1.0000,11,,1.0000*,393.6,1000.0,39.4,1.0 39355.6
7,,1.0000,8,,1.0000*,211.8,1000.0,21.2,1.0 21181.7
8,,1.0000*,9,,1.0000,29.4,1000.0,2.9,1.0  2936.4
9,,1.0000,39,,1.0000*,143.2,1000.0,14.3,1.0 14323.4
10,,1.0000*,11,,1.0000,375.0,1000.0,37.5,1.0 37499.0
10,,1.0000,13,,1.0000*,306.5,1000.0,30.7,1.0 30650.7
13,,1.0000,14,,1.0000*,292.5,1000.0,29.3,1.0 29253.8
14,,1.0000,15,,1.0000*,170.8,1000.0,17.1,1.0 17080.7
15,,1.0000,16,,1.0000*,366.4,1000.0,36.6,1.0 36640.4
16,,1.0000,17,,1.0000*,1081.3,1000.0,108.1,1.0108125.3
16,,1.0000,19,,1.0000*,1432.2,500.0,286.4,1.0143223.8
16,,1.0000*,21,,1.0000,331.8,500.0,66.4,1.0 33184.1
16,,1.0000*,24,,1.0000,140.0,500.0,28.0,1.0 13995.3
17,,1.0000*,18,,1.0000,137.5,500.0,27.5,1.0 13754.9
17,,1.0000*,27,,1.0000,77.7,500.0,15.5,1.0  7770.1
21,,1.0000,22,,1.0000*,630.4,500.0,126.1,1.0 63035.5
22,,1.0000,23,,1.0000*,77.6,500.0,15.5,1.0  7757.2
23,,1.0000*,24,,1.0000,356.1,500.0,71.2,1.0 35606.1
25,,1.0000,26,,1.0000*,122.3,500.0,24.5,1.0 12233.9
26,,1.0000,27,,1.0000*,320.9,500.0,64.2,1.0 32085.7
26,,1.0000,28,,1.0000*,148.8,500.0,29.8,1.0 14876.0
26,,1.0000,29,,1.0000*,200.1,500.0,40.0,1.0 20013.7
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0 35039.6
