from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,198.1,1000.0,19.8,1.0,19812.4
1,,1.0000,39,,1.0000*,180.3,1000.0,18.0,1.0,18029.1
2,,1.0000*,3,,1.0000,857.1,1000.0,85.7,1.0,85710.2
2,,1.0000,25,,1.0000*,925.9,1000.0,92.6,1.0,92590.1
3,,1.0000*,4,,1.0000,162.1,1000.0,16.2,1.0,16209.7
3,,1.0000*,18,,1.0000,409.9,1000.0,41.0,1.0,40994.7
4,,1.0000*,5,,1.0000,285.1,1000.0,28.5,1.0,28510.3
4,,1.0000,14,,1.0000*,158.6,1000.0,15.9,1.0,15862.8
5,,1.0000,6,,1.0000*,513.6,1000.0,51.4,1.0,51356.9
5,,1.0000,8,,1.0000*,302.8,1000.0,30.3,1.0,30281.1
6,,1.0000*,7,,1.0000,421.9,1000.0,42.2,1.0,42185.7
6,,1.0000,11,,1.0000*,304.4,1000.0,30.4,1.0,30440.1
7,,1.0000,8,,1.0000*,174.4,1000.0,17.4,1.0,17435.5
8,,1.0000*,9,,1.0000,74.4,1000.0,7.4,1.0,7438.1
9,,1.0000,39,,1.0000*,161.4,1000.0,16.1,1.0,16138.9
10,,1.0000*,11,,1.0000,291.5,1000.0,29.2,1.0,29152.0
10,,1.0000*,13,,1.0000,383.3,1000.0,38.3,1.0,38327.7
13,,1.0000*,14,,1.0000,379.1,1000.0,37.9,1.0,37905.9
14,,1.0000,15,,1.0000*,231.6,1000.0,23.2,1.0,23159.7
15,,1.0000*,16,,1.0000,125.8,1000.0,12.6,1.0,12582.1
16,,1.0000*,17,,1.0000,400.2,1000.0,40.0,1.0,40015.4
16,,1.0000,19,,1.0000*,460.8,500.0,92.2,1.0,46075.9
16,,1.0000,21,,1.0000*,330.8,500.0,66.2,1.0,33075.4
16,,1.0000*,24,,1.0000,113.2,500.0,22.6,1.0,11315.7
17,,1.0000,18,,1.0000*,254.3,500.0,50.9,1.0,25427.1
17,,1.0000,27,,1.0000*,366.8,500.0,73.4,1.0,36683.6
21,,1.0000,22,,1.0000*,619.1,500.0,123.8,1.0,61907.9
22,,1.0000,23,,1.0000*,75.6,500.0,15.1,1.0,7561.3
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35393.1
25,,1.0000*,26,,1.0000,463.8,500.0,92.8,1.0,46382.7
26,,1.0000*,27,,1.0000,651.2,500.0,130.2,1.0,65120.1
26,,1.0000*,28,,1.0000,148.3,500.0,29.7,1.0,14833.0
26,,1.0000*,29,,1.0000,196.2,500.0,39.2,1.0,19615.8
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0,34959.3
