NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,123.8557357788086,30-1 
31,1 ,750.0,0.0,597.8368530273438,800.0,-500.0,490.3168640136719,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,188.6128692626953,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,290.17364501953125,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,119.06251525878906,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,171.6785430908203,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,222.47962951660156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,106.8843002319336,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,14.213235855102539,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.360313415527344,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,15.408568382263184,39-1 
