Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:33
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     48.7  1000.0     4.9     1.0  4870.8
     1     1           1.0000     1     39     39          1.0000*    1  1    127.5  1000.0    12.8     1.0 12752.2
     2     2           1.0000     1      3     3           1.0000*    1  1    371.2  1000.0    37.1     1.0 37124.6
     2     2           1.0000     1     25     25          1.0000*    1  1    135.6  1000.0    13.6     1.0 13562.1
     3     3           1.0000     1      4     4           1.0000*    1  1    370.0  1000.0    37.0     1.0 36996.6
     3     3           1.0000*    1     18     18          1.0000     1  1    409.3  1000.0    40.9     1.0 40930.3
     4     4           1.0000     1      5     5           1.0000*    1  1    704.8  1000.0    70.5     1.0 70484.1
     4     4           1.0000     1     14     14          1.0000*    1  1    178.3  1000.0    17.8     1.0 17834.5
     5     5           1.0000     1      6     6           1.0000*    1  1   1031.5  1000.0   103.2     1.0103154.3
     5     5           1.0000     1      8     8           1.0000*    1  1    347.9  1000.0    34.8     1.0 34785.2
     6     6           1.0000*    1      7     7           1.0000     1  1    553.3  1000.0    55.3     1.0 55333.8
     6     6           1.0000     1     11     11          1.0000*    1  1    105.6  1000.0    10.6     1.0 10555.8
     7     7           1.0000     1      8     8           1.0000*    1  1    305.5  1000.0    30.6     1.0 30554.8
     8     8           1.0000*    1      9     9           1.0000     1  1    122.2  1000.0    12.2     1.0 12217.6
     9     9           1.0000     1     39     39          1.0000*    1  1    164.0  1000.0    16.4     1.0 16403.0
    10     10          1.0000*    1     11     11          1.0000     1  1     66.0  1000.0     6.6     1.0  6597.9
    10     10          1.0000*    1     13     13          1.0000     1  1    626.7  1000.0    62.7     1.0 62671.1
    13     13          1.0000*    1     14     14          1.0000     1  1    648.1  1000.0    64.8     1.0 64810.4
    14     14          1.0000*    1     15     15          1.0000     1  1    470.3  1000.0    47.0     1.0 47033.3
    15     15          1.0000*    1     16     16          1.0000     1  1    200.0  1000.0    20.0     1.0 20002.0
    16     16          1.0000*    1     17     17          1.0000     1  1    640.0  1000.0    64.0     1.0 64004.7
    16     16          1.0000     1     19     19          1.0000*    1  1    458.3   500.0    91.7     1.0 45833.9
    16     16          1.0000     1     21     21          1.0000*    1  1    331.5   500.0    66.3     1.0 33152.4
    16     16          1.0000*    1     24     24          1.0000     1  1    106.7   500.0    21.3     1.0 10667.4
    17     17          1.0000     1     18     18          1.0000*    1  1    248.6   500.0    49.7     1.0 24863.8
    17     17          1.0000*    1     27     27          1.0000     1  1    117.3   500.0    23.5     1.0 11735.0
    21     21          1.0000     1     22     22          1.0000*    1  1    616.9   500.0   123.4     1.0 61689.4
    22     22          1.0000     1     23     23          1.0000*    1  1     75.1   500.0    15.0     1.0  7514.0
    23     23          1.0000*    1     24     24          1.0000     1  1    353.8   500.0    70.8     1.0 35384.0
    25     25          1.0000*    1     26     26          1.0000     1  1    207.9   500.0    41.6     1.0 20786.4
    26     26          1.0000*    1     27     27          1.0000     1  1    403.1   500.0    80.6     1.0 40309.2
    26     26          1.0000     1     28     28          1.0000*    1  1    150.6   500.0    30.1     1.0 15055.3
    26     26          1.0000     1     29     29          1.0000*    1  1    201.9   500.0    40.4     1.0 20191.5
    28     28          1.0000     1     29     29          1.0000*    1  1    350.9   500.0    70.2     1.0 35086.1
