NUMBER,PU,Angle
1,1.0472815036773682,-0.1834183633327484
2,1.0472279787063599,-0.14779381453990936
3,1.0288727283477783,-0.19701556861400604
4,1.0351269245147705,-0.19000676274299622
5,1.0568865537643433,-0.1670840084552765
6,1.0588337182998657,-0.15477703511714935
7,1.045933723449707,-0.19081242382526398
8,1.0435733795166016,-0.19940528273582458
9,1.0477561950683594,-0.20298342406749725
10,1.044535756111145,-0.11245641112327576
11,1.0479707717895508,-0.12706519663333893
12,1.0308411121368408,-0.12615102529525757
13,1.0388938188552856,-0.12348683923482895
14,1.0282942056655884,-0.14928552508354187
15,0.9905956983566284,-0.13501833379268646
16,0.9899469017982483,-0.09886407852172852
17,0.9989398717880249,-0.19698965549468994
18,1.009033441543579,-0.204827681183815
19,1.0344476699829102,-0.0157152246683836
20,0.9824642539024353,-0.04128146171569824
21,0.9744086861610413,0.021297093480825424
22,0.9939554333686829,0.18465548753738403
23,0.9628080725669861,0.23558121919631958
24,0.9837642312049866,-0.06891690939664841
25,1.0527608394622803,-0.12532974779605865
26,1.036263108253479,-0.15552160143852234
27,1.0128830671310425,-0.1953665167093277
28,1.0419379472732544,-0.09340333193540573
29,1.0443276166915894,-0.044811539351940155
30,1.0475000143051147,-0.10550002008676529
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.023419732227921486
33,0.9971999526023865,0.07596989721059799
34,1.0123000144958496,0.049655731767416
35,1.049299955368042,0.27613216638565063
36,1.0,0.6892616748809814
37,1.0277999639511108,-0.006494127679616213
38,1.0264999866485596,0.07885554432868958
39,1.0299999713897705,-0.2046075463294983
