NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,114.19441986083984,30-1 
31,1 ,750.0,0.0,577.3593139648438,800.0,-500.0,492.08740234375,31-1 
31,2 ,400.0,0.0,1010.634521484375,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,81.74073028564453,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,109.29435729980469,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,167.1520538330078,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,211.51376342773438,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,100.66567993164062,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,10.201347351074219,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,32.7652473449707,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,4.534940242767334,39-1 
