from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,104.6,1000.0,10.5,1.0 10457.4
1,,1.0000,39,,1.0000*,141.9,1000.0,14.2,1.0 14191.6
2,,1.0000,3,,1.0000*,371.9,1000.0,37.2,1.0 37191.6
2,,1.0000,25,,1.0000*,233.6,1000.0,23.4,1.0 23358.1
3,,1.0000*,4,,1.0000,54.0,1000.0,5.4,1.0  5399.4
3,,1.0000,18,,1.0000*,171.4,1000.0,17.1,1.0 17140.9
4,,1.0000*,5,,1.0000,265.8,1000.0,26.6,1.0 26581.1
4,,1.0000,14,,1.0000*,340.2,1000.0,34.0,1.0 34016.5
5,,1.0000,6,,1.0000*,534.3,1000.0,53.4,1.0 53432.3
5,,1.0000,8,,1.0000*,341.2,1000.0,34.1,1.0 34121.5
6,,1.0000*,7,,1.0000,458.3,1000.0,45.8,1.0 45829.7
6,,1.0000,11,,1.0000*,399.8,1000.0,40.0,1.0 39983.2
7,,1.0000,8,,1.0000*,210.5,1000.0,21.1,1.0 21053.8
8,,1.0000*,9,,1.0000,34.8,1000.0,3.5,1.0  3481.2
9,,1.0000,39,,1.0000*,136.8,1000.0,13.7,1.0 13676.7
10,,1.0000*,11,,1.0000,380.1,1000.0,38.0,1.0 38012.3
10,,1.0000,13,,1.0000*,309.3,1000.0,30.9,1.0 30934.4
13,,1.0000,14,,1.0000*,293.6,1000.0,29.4,1.0 29360.1
14,,1.0000,15,,1.0000*,200.9,1000.0,20.1,1.0 20086.5
15,,1.0000,16,,1.0000*,376.3,1000.0,37.6,1.0 37626.5
16,,1.0000,17,,1.0000*,1094.6,1000.0,109.5,1.0109461.6
16,,1.0000,19,,1.0000*,496.3,500.0,99.3,1.0 49634.5
16,,1.0000*,21,,1.0000,867.8,500.0,173.6,1.0 86782.4
16,,1.0000*,24,,1.0000,505.0,500.0,101.0,1.0 50504.7
17,,1.0000*,18,,1.0000,160.9,500.0,32.2,1.0 16089.2
17,,1.0000*,27,,1.0000,96.6,500.0,19.3,1.0  9663.2
21,,1.0000,22,,1.0000*,1144.9,500.0,229.0,1.0114490.0
22,,1.0000*,23,,1.0000,601.6,500.0,120.3,1.0 60164.1
23,,1.0000,24,,1.0000*,825.5,500.0,165.1,1.0 82545.1
25,,1.0000,26,,1.0000*,126.2,500.0,25.2,1.0 12617.7
26,,1.0000,27,,1.0000*,327.7,500.0,65.5,1.0 32770.4
26,,1.0000,28,,1.0000*,146.9,500.0,29.4,1.0 14686.5
26,,1.0000,29,,1.0000*,198.2,500.0,39.6,1.0 19819.5
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 34996.5
