NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,90.8263931274414,30-1 
31,1 ,750.0,0.0,1074.181884765625,800.0,-500.0,489.0357971191406,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,32.308509826660156,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,83.50389862060547,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,155.2015380859375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,182.569580078125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,84.2518081665039,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-17.897907257080078,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,12.068039894104004,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-23.525959014892578,39-1 
