NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,295.25836181640625,30-1 
31,1 ,750.0,0.0,706.2622680664062,800.0,-500.0,455.2585144042969,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,74.06481170654297,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,161.1708526611328,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,191.19265747070312,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,269.7673034667969,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,133.70118713378906,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,118.2554702758789,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,510.61859130859375,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,51.575653076171875,39-1 
