from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,419.3,1000.0,41.9,1.0,41928.7
1,,1.0000,39,,1.0000*,429.7,1000.0,43.0,1.0,42966.9
2,,1.0000*,3,,1.0000,685.0,1000.0,68.5,1.0,68500.7
2,,1.0000,25,,1.0000*,48.5,1000.0,4.9,1.0,4850.8
3,,1.0000*,4,,1.0000,102.2,1000.0,10.2,1.0,10218.0
3,,1.0000*,18,,1.0000,456.0,1000.0,45.6,1.0,45595.7
4,,1.0000,5,,1.0000*,467.1,1000.0,46.7,1.0,46713.2
4,,1.0000,14,,1.0000*,148.4,1000.0,14.8,1.0,14839.5
5,,1.0000,6,,1.0000*,515.5,1000.0,51.5,1.0,51545.6
5,,1.0000,8,,1.0000*,187.3,1000.0,18.7,1.0,18732.8
6,,1.0000,7,,1.0000*,283.5,1000.0,28.4,1.0,28354.0
6,,1.0000,11,,1.0000*,191.2,1000.0,19.1,1.0,19122.4
7,,1.0000,8,,1.0000*,103.8,1000.0,10.4,1.0,10384.3
8,,1.0000*,9,,1.0000,489.9,1000.0,49.0,1.0,48994.5
9,,1.0000,39,,1.0000*,502.0,1000.0,50.2,1.0,50198.1
10,,1.0000*,11,,1.0000,182.9,1000.0,18.3,1.0,18293.0
10,,1.0000*,13,,1.0000,486.9,1000.0,48.7,1.0,48687.7
13,,1.0000*,14,,1.0000,495.0,1000.0,49.5,1.0,49503.5
14,,1.0000*,15,,1.0000,348.9,1000.0,34.9,1.0,34892.7
15,,1.0000*,16,,1.0000,107.0,1000.0,10.7,1.0,10697.7
16,,1.0000*,17,,1.0000,519.4,1000.0,51.9,1.0,51944.3
16,,1.0000,19,,1.0000*,458.0,500.0,91.6,1.0,45798.5
16,,1.0000,21,,1.0000*,331.7,500.0,66.3,1.0,33169.2
16,,1.0000*,24,,1.0000,105.6,500.0,21.1,1.0,10557.4
17,,1.0000,18,,1.0000*,295.8,500.0,59.2,1.0,29580.1
17,,1.0000,27,,1.0000*,190.1,500.0,38.0,1.0,19009.6
21,,1.0000,22,,1.0000*,616.5,500.0,123.3,1.0,61654.4
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0,7506.0
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0,35384.1
25,,1.0000*,26,,1.0000,283.8,500.0,56.8,1.0,28384.1
26,,1.0000*,27,,1.0000,475.0,500.0,95.0,1.0,47501.0
26,,1.0000,28,,1.0000*,148.6,500.0,29.7,1.0,14864.6
26,,1.0000,29,,1.0000*,200.0,500.0,40.0,1.0,20002.3
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0,35036.8
