Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:32
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    103.8  1000.0    10.4     1.0 10380.3
     1     1           1.0000     1     39     39          1.0000*    1  1    154.0  1000.0    15.4     1.0 15395.0
     2     2           1.0000*    1      3     3           1.0000     1  1    377.8  1000.0    37.8     1.0 37776.2
     2     2           1.0000     1     25     25          1.0000*    1  1    251.9  1000.0    25.2     1.0 25187.3
     3     3           1.0000     1      4     4           1.0000*    1  1     67.2  1000.0     6.7     1.0  6719.5
     3     3           1.0000     1     18     18          1.0000*    1  1     36.6  1000.0     3.7     1.0  3663.8
     4     4           1.0000     1      5     5           1.0000*    1  1    382.7  1000.0    38.3     1.0 38267.9
     4     4           1.0000     1     14     14          1.0000*    1  1     68.5  1000.0     6.9     1.0  6852.8
     5     5           1.0000     1      6     6           1.0000*    1  1    691.9  1000.0    69.2     1.0 69192.8
     5     5           1.0000     1      8     8           1.0000*    1  1    329.1  1000.0    32.9     1.0 32908.1
     6     6           1.0000*    1      7     7           1.0000     1  1    471.1  1000.0    47.1     1.0 47112.6
     6     6           1.0000*    1     11     11          1.0000     1  1    419.7  1000.0    42.0     1.0 41974.7
     7     7           1.0000     1      8     8           1.0000*    1  1    224.4  1000.0    22.4     1.0 22443.3
     8     8           1.0000*    1      9     9           1.0000     1  1     39.6  1000.0     4.0     1.0  3958.3
     9     9           1.0000     1     39     39          1.0000*    1  1    131.8  1000.0    13.2     1.0 13181.1
    10     10          1.0000     1     11     11          1.0000*    1  1    389.2  1000.0    38.9     1.0 38924.8
    10     10          1.0000     1     13     13          1.0000*    1  1     45.2  1000.0     4.5     1.0  4515.4
    13     13          1.0000*    1     14     14          1.0000     1  1     57.5  1000.0     5.8     1.0  5752.0
    14     14          1.0000     1     15     15          1.0000*    1  1     66.6  1000.0     6.7     1.0  6662.6
    15     15          1.0000*    1     16     16          1.0000     1  1    340.0  1000.0    34.0     1.0 33996.9
    16     16          1.0000*    1     17     17          1.0000     1  1    173.5  1000.0    17.4     1.0 17351.8
    16     16          1.0000     1     19     19          1.0000*    1  1    454.9   500.0    91.0     1.0 45488.5
    16     16          1.0000     1     21     21          1.0000*    1  1    335.0   500.0    67.0     1.0 33497.4
    16     16          1.0000*    1     24     24          1.0000     1  1     91.0   500.0    18.2     1.0  9100.7
    17     17          1.0000*    1     18     18          1.0000     1  1    164.6   500.0    32.9     1.0 16455.4
    17     17          1.0000*    1     27     27          1.0000     1  1     23.3   500.0     4.7     1.0  2326.1
    21     21          1.0000     1     22     22          1.0000*    1  1    612.5   700.0    87.5     1.0 61248.6
    22     22          1.0000     1     23     23          1.0000*    1  1     74.0   500.0    14.8     1.0  7399.0
    23     23          1.0000*    1     24     24          1.0000     1  1    354.3   500.0    70.9     1.0 35431.9
    25     25          1.0000     1     26     26          1.0000*    1  1     94.5   500.0    18.9     1.0  9446.5
    26     26          1.0000     1     27     27          1.0000*    1  1    286.9   500.0    57.4     1.0 28694.6
    26     26          1.0000     1     28     28          1.0000*    1  1    155.3   500.0    31.1     1.0 15531.8
    26     26          1.0000     1     29     29          1.0000*    1  1    206.5   500.0    41.3     1.0 20647.0
    28     28          1.0000     1     29     29          1.0000*    1  1    352.3   500.0    70.5     1.0 35226.8
