NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,29.933351516723633,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,119.73340606689453,30-2 
31,1 ,750.0,0.0,591.4616088867188,800.0,-500.0,428.92657470703125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,78.69513702392578,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,107.49066925048828,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,166.31625366210938,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,209.48915100097656,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,99.51753997802734,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,104.62934875488281,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,54.153465270996094,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,82.98823547363281,39-1 
