from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,201.8,1000.0,20.2,1.0 20175.6
1,,1.0000,39,,1.0000*,214.7,1000.0,21.5,1.0 21472.9
2,,1.0000*,3,,1.0000,379.3,1000.0,37.9,1.0 37927.0
2,,1.0000,25,,1.0000*,350.2,1000.0,35.0,1.0 35023.3
3,,1.0000*,4,,1.0000,387.7,1000.0,38.8,1.0 38769.1
3,,1.0000,18,,1.0000*,358.5,1000.0,35.9,1.0 35853.5
4,,1.0000*,5,,1.0000,211.2,1000.0,21.1,1.0 21120.7
4,,1.0000,14,,1.0000*,225.1,1000.0,22.5,1.0 22510.5
5,,1.0000*,6,,1.0000,215.3,1000.0,21.5,1.0 21530.0
5,,1.0000,8,,1.0000*,320.2,1000.0,32.0,1.0 32020.4
6,,1.0000*,7,,1.0000,382.6,1000.0,38.3,1.0 38260.5
6,,1.0000,11,,1.0000*,182.9,1000.0,18.3,1.0 18293.4
7,,1.0000,8,,1.0000*,136.0,1000.0,13.6,1.0 13598.6
8,,1.0000*,9,,1.0000,94.8,1000.0,9.5,1.0  9478.4
9,,1.0000,39,,1.0000*,165.9,1000.0,16.6,1.0 16592.6
10,,1.0000*,11,,1.0000,141.0,1000.0,14.1,1.0 14103.5
10,,1.0000,13,,1.0000*,309.2,1000.0,30.9,1.0 30920.9
13,,1.0000,14,,1.0000*,313.7,1000.0,31.4,1.0 31372.2
14,,1.0000*,15,,1.0000,538.8,1000.0,53.9,1.0 53880.2
15,,1.0000,16,,1.0000*,836.5,1000.0,83.7,1.0 83650.1
16,,1.0000,17,,1.0000*,623.6,1000.0,62.4,1.0 62355.8
16,,1.0000,19,,1.0000*,1432.3,500.0,286.5,1.0143232.4
16,,1.0000*,21,,1.0000,331.9,500.0,66.4,1.0 33194.5
16,,1.0000*,24,,1.0000,140.5,500.0,28.1,1.0 14049.9
17,,1.0000*,18,,1.0000,504.8,500.0,101.0,1.0 50475.4
17,,1.0000*,27,,1.0000,133.3,500.0,26.7,1.0 13328.0
21,,1.0000,22,,1.0000*,630.6,500.0,126.1,1.0 63062.2
22,,1.0000,23,,1.0000*,77.6,500.0,15.5,1.0  7761.2
23,,1.0000*,24,,1.0000,356.1,500.0,71.2,1.0 35613.4
25,,1.0000,26,,1.0000*,69.4,500.0,13.9,1.0  6937.2
26,,1.0000,27,,1.0000*,220.5,500.0,44.1,1.0 22047.2
26,,1.0000,28,,1.0000*,150.0,500.0,30.0,1.0 14996.0
26,,1.0000,29,,1.0000*,201.3,500.0,40.3,1.0 20133.2
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35070.2
