NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,156.35906982421875,30-1 
31,1 ,750.0,0.0,638.705322265625,800.0,-500.0,444.9383850097656,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,98.19196319580078,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,170.07977294921875,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,269.1135559082031,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,255.80673217773438,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,274.020751953125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,136.11334228515625,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-3.7211623191833496,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,34.4254150390625,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,20.733980178833008,39-1 
