Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:32
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    326.8  1000.0    32.7     1.0 32676.5
     1     1           1.0000     1     39     39          1.0000*    1  1    346.2  1000.0    34.6     1.0 34617.0
     2     2           1.0000*    1      3     3           1.0000     1  1    703.1  1000.0    70.3     1.0 70313.3
     2     2           1.0000     1     25     25          1.0000*    1  1    160.6  1000.0    16.1     1.0 16061.6
     3     3           1.0000*    1      4     4           1.0000     1  1    332.7  1000.0    33.3     1.0 33272.2
     3     3           1.0000     1     18     18          1.0000*    1  1     47.5  1000.0     4.8     1.0  4751.1
     4     4           1.0000*    1      5     5           1.0000     1  1    170.2  1000.0    17.0     1.0 17015.8
     4     4           1.0000     1     14     14          1.0000*    1  1     40.1  1000.0     4.0     1.0  4012.8
     5     5           1.0000*    1      6     6           1.0000     1  1    182.8  1000.0    18.3     1.0 18279.8
     5     5           1.0000     1      8     8           1.0000*    1  1    200.9  1000.0    20.1     1.0 20089.6
     6     6           1.0000     1      7     7           1.0000*    1  1    242.2  1000.0    24.2     1.0 24216.6
     6     6           1.0000     1     11     11          1.0000*    1  1    280.3  1000.0    28.0     1.0 28027.7
     7     7           1.0000     1      8     8           1.0000*    1  1    149.3  1000.0    14.9     1.0 14927.9
     8     8           1.0000*    1      9     9           1.0000     1  1    589.5  1000.0    59.0     1.0 58954.6
     9     9           1.0000     1     39     39          1.0000*    1  1    591.6  1000.0    59.2     1.0 59164.7
    10     10          1.0000*    1     11     11          1.0000     1  1    255.9  1000.0    25.6     1.0 25591.8
    10     10          1.0000     1     13     13          1.0000*    1  1    114.0  1000.0    11.4     1.0 11402.5
    13     13          1.0000     1     14     14          1.0000*    1  1    103.2  1000.0    10.3     1.0 10318.2
    14     14          1.0000     1     15     15          1.0000*    1  1    158.7  1000.0    15.9     1.0 15866.2
    15     15          1.0000     1     16     16          1.0000*    1  1    461.0  1000.0    46.1     1.0 46103.7
    16     16          1.0000*    1     17     17          1.0000     1  1     46.0  1000.0     4.6     1.0  4600.7
    16     16          1.0000     1     19     19          1.0000*    1  1    455.4   500.0    91.1     1.0 45536.0
    16     16          1.0000     1     21     21          1.0000*    1  1    334.0   500.0    66.8     1.0 33399.6
    16     16          1.0000*    1     24     24          1.0000     1  1     94.5   500.0    18.9     1.0  9453.1
    17     17          1.0000     1     18     18          1.0000*    1  1    114.9   500.0    23.0     1.0 11491.4
    17     17          1.0000     1     27     27          1.0000*    1  1     80.2   500.0    16.0     1.0  8016.5
    21     21          1.0000     1     22     22          1.0000*    1  1    613.4   500.0   122.7     1.0 61336.9
    22     22          1.0000     1     23     23          1.0000*    1  1     74.3   500.0    14.9     1.0  7425.0
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35412.3
    25     25          1.0000*    1     26     26          1.0000     1  1    171.2   500.0    34.2     1.0 17117.0
    26     26          1.0000*    1     27     27          1.0000     1  1    361.1   500.0    72.2     1.0 36108.4
    26     26          1.0000     1     28     28          1.0000*    1  1    152.7   500.0    30.5     1.0 15272.8
    26     26          1.0000     1     29     29          1.0000*    1  1    204.0   500.0    40.8     1.0 20401.8
    28     28          1.0000     1     29     29          1.0000*    1  1    351.5   500.0    70.3     1.0 35147.7
