NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,158.9153594970703,30-1 
31,1 ,750.0,0.0,646.8275756835938,800.0,-500.0,448.6734313964844,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,101.05020904541016,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,344.1795349121094,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,188.8955535888672,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,280.9515686035156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,140.04383850097656,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-1.7626948356628418,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.52878952026367,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,22.259218215942383,39-1 
