from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,315.6,1000.0,31.6,1.0 31557.0
1,,1.0000*,39,,1.0000,306.8,1000.0,30.7,1.0 30681.2
2,,1.0000*,3,,1.0000,1015.1,1000.0,101.5,1.0101509.2
2,,1.0000*,25,,1.0000,97.1,1000.0,9.7,1.0  9713.6
3,,1.0000,4,,1.0000*,600.8,1000.0,60.1,1.0 60075.1
3,,1.0000*,18,,1.0000,101.9,1000.0,10.2,1.0 10189.8
4,,1.0000*,5,,1.0000,228.5,1000.0,22.8,1.0 22845.7
4,,1.0000*,14,,1.0000,31.4,1000.0,3.1,1.0  3142.4
5,,1.0000*,6,,1.0000,152.5,1000.0,15.3,1.0 15250.4
5,,1.0000,8,,1.0000*,274.7,1000.0,27.5,1.0 27471.8
6,,1.0000,7,,1.0000*,333.0,1000.0,33.3,1.0 33299.5
6,,1.0000,11,,1.0000*,201.9,1000.0,20.2,1.0 20190.5
7,,1.0000,8,,1.0000*,90.8,1000.0,9.1,1.0  9075.4
8,,1.0000,9,,1.0000*,201.1,1000.0,20.1,1.0 20107.5
9,,1.0000,39,,1.0000*,244.0,1000.0,24.4,1.0 24398.9
10,,1.0000*,11,,1.0000,170.9,1000.0,17.1,1.0 17088.2
10,,1.0000,13,,1.0000*,231.5,1000.0,23.2,1.0 23151.4
13,,1.0000,14,,1.0000*,231.3,1000.0,23.1,1.0 23125.1
14,,1.0000,15,,1.0000*,269.2,1000.0,26.9,1.0 26921.0
15,,1.0000,16,,1.0000*,576.0,1000.0,57.6,1.0 57602.5
16,,1.0000,17,,1.0000*,94.1,1000.0,9.4,1.0  9405.4
16,,1.0000,19,,1.0000*,458.0,500.0,91.6,1.0 45801.9
16,,1.0000,21,,1.0000*,331.7,500.0,66.3,1.0 33167.5
16,,1.0000*,24,,1.0000,105.7,500.0,21.1,1.0 10568.3
17,,1.0000,18,,1.0000*,88.7,500.0,17.7,1.0  8872.8
17,,1.0000,27,,1.0000*,152.0,500.0,30.4,1.0 15195.8
21,,1.0000,22,,1.0000*,616.6,500.0,123.3,1.0 61657.8
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0  7506.8
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.0
25,,1.0000*,26,,1.0000,246.9,500.0,49.4,1.0 24691.5
26,,1.0000*,27,,1.0000,431.9,500.0,86.4,1.0 43185.1
26,,1.0000,28,,1.0000*,147.5,500.0,29.5,1.0 14746.2
26,,1.0000,29,,1.0000*,198.8,500.0,39.8,1.0 19881.7
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35009.3
