from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,104.6,1000.0,10.5,1.0,10463.4
1,,1.0000,39,,1.0000*,155.5,1000.0,15.5,1.0,15548.2
2,,1.0000*,3,,1.0000,377.4,1000.0,37.7,1.0,37737.5
2,,1.0000,25,,1.0000*,253.3,1000.0,25.3,1.0,25327.8
3,,1.0000,4,,1.0000*,61.3,1000.0,6.1,1.0,6131.3
3,,1.0000,18,,1.0000*,41.1,1000.0,4.1,1.0,4105.4
4,,1.0000,5,,1.0000*,386.4,1000.0,38.6,1.0,38636.0
4,,1.0000,14,,1.0000*,71.5,1000.0,7.2,1.0,7152.7
5,,1.0000,6,,1.0000*,690.5,1000.0,69.0,1.0,69045.7
5,,1.0000,8,,1.0000*,330.8,1000.0,33.1,1.0,33083.5
6,,1.0000*,7,,1.0000,473.1,1000.0,47.3,1.0,47314.7
6,,1.0000*,11,,1.0000,425.7,1000.0,42.6,1.0,42571.9
7,,1.0000,8,,1.0000*,225.7,1000.0,22.6,1.0,22569.7
8,,1.0000*,9,,1.0000,26.7,1000.0,2.7,1.0,2667.6
9,,1.0000,39,,1.0000*,146.0,1000.0,14.6,1.0,14595.3
10,,1.0000,11,,1.0000*,392.0,1000.0,39.2,1.0,39199.6
10,,1.0000,13,,1.0000*,46.6,1000.0,4.7,1.0,4658.8
13,,1.0000*,14,,1.0000,56.4,1000.0,5.6,1.0,5641.5
14,,1.0000,15,,1.0000*,78.1,1000.0,7.8,1.0,7807.1
15,,1.0000*,16,,1.0000,337.2,1000.0,33.7,1.0,33723.7
16,,1.0000*,17,,1.0000,174.1,1000.0,17.4,1.0,17410.6
16,,1.0000,19,,1.0000*,454.7,500.0,90.9,1.0,45465.7
16,,1.0000,21,,1.0000*,335.7,500.0,67.1,1.0,33574.5
16,,1.0000*,24,,1.0000,88.5,500.0,17.7,1.0,8849.8
17,,1.0000*,18,,1.0000,165.3,500.0,33.1,1.0,16528.5
17,,1.0000*,27,,1.0000,20.5,500.0,4.1,1.0,2049.8
21,,1.0000,22,,1.0000*,611.9,500.0,122.4,1.0,61189.5
22,,1.0000,23,,1.0000*,73.8,500.0,14.8,1.0,7380.3
23,,1.0000*,24,,1.0000,354.5,500.0,70.9,1.0,35449.1
25,,1.0000,26,,1.0000*,94.4,500.0,18.9,1.0,9436.4
26,,1.0000,27,,1.0000*,286.5,500.0,57.3,1.0,28645.6
26,,1.0000,28,,1.0000*,155.9,500.0,31.2,1.0,15585.2
26,,1.0000,29,,1.0000*,207.0,500.0,41.4,1.0,20697.0
28,,1.0000,29,,1.0000*,352.4,500.0,70.5,1.0,35243.8
