from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,250.5,1000.0,25.1,1.0,25053.9
1,,1.0000,39,,1.0000*,237.6,1000.0,23.8,1.0,23759.0
2,,1.0000*,3,,1.0000,611.3,1000.0,61.1,1.0,61126.3
2,,1.0000,25,,1.0000*,709.0,1000.0,70.9,1.0,70899.8
3,,1.0000,4,,1.0000*,483.6,1000.0,48.4,1.0,48363.1
3,,1.0000,18,,1.0000*,214.7,1000.0,21.5,1.0,21469.2
4,,1.0000*,5,,1.0000,220.1,1000.0,22.0,1.0,22010.5
4,,1.0000,14,,1.0000*,96.5,1000.0,9.7,1.0,9651.4
5,,1.0000*,6,,1.0000,232.3,1000.0,23.2,1.0,23230.3
5,,1.0000,8,,1.0000*,297.9,1000.0,29.8,1.0,29786.4
6,,1.0000*,7,,1.0000,367.4,1000.0,36.7,1.0,36741.8
6,,1.0000,11,,1.0000*,205.4,1000.0,20.5,1.0,20536.8
7,,1.0000,8,,1.0000*,121.4,1000.0,12.1,1.0,12140.2
8,,1.0000*,9,,1.0000,132.9,1000.0,13.3,1.0,13294.6
9,,1.0000,39,,1.0000*,186.4,1000.0,18.6,1.0,18635.5
10,,1.0000*,11,,1.0000,173.2,1000.0,17.3,1.0,17320.1
10,,1.0000,13,,1.0000*,242.5,1000.0,24.3,1.0,24252.9
13,,1.0000,14,,1.0000*,239.9,1000.0,24.0,1.0,23987.1
14,,1.0000,15,,1.0000*,341.8,1000.0,34.2,1.0,34181.5
15,,1.0000,16,,1.0000*,637.9,1000.0,63.8,1.0,63788.2
16,,1.0000,17,,1.0000*,256.6,1000.0,25.7,1.0,25655.7
16,,1.0000,19,,1.0000*,471.5,500.0,94.3,1.0,47149.2
16,,1.0000*,21,,1.0000,330.7,500.0,66.1,1.0,33067.8
16,,1.0000*,24,,1.0000,132.8,500.0,26.6,1.0,13279.4
17,,1.0000*,18,,1.0000,354.2,500.0,70.8,1.0,35420.1
17,,1.0000*,27,,1.0000,569.5,500.0,113.9,1.0,56954.2
21,,1.0000,22,,1.0000*,627.0,500.0,125.4,1.0,62698.7
22,,1.0000,23,,1.0000*,77.0,500.0,15.4,1.0,7704.7
23,,1.0000*,24,,1.0000,355.2,500.0,71.0,1.0,35521.6
25,,1.0000*,26,,1.0000,449.3,500.0,89.9,1.0,44926.9
26,,1.0000,27,,1.0000*,797.0,500.0,159.4,1.0,79702.7
26,,1.0000*,28,,1.0000,629.3,500.0,125.9,1.0,62925.7
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67927.6
28,,1.0000,29,,1.0000*,842.3,500.0,168.5,1.0,84234.0
