from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,202.3,1000.0,20.2,1.0 20233.9
1,,1.0000,39,,1.0000*,215.6,1000.0,21.6,1.0 21564.6
2,,1.0000*,3,,1.0000,378.5,1000.0,37.9,1.0 37851.3
2,,1.0000,25,,1.0000*,351.0,1000.0,35.1,1.0 35103.8
3,,1.0000*,4,,1.0000,390.4,1000.0,39.0,1.0 39041.5
3,,1.0000,18,,1.0000*,359.9,1000.0,36.0,1.0 35994.9
4,,1.0000*,5,,1.0000,211.7,1000.0,21.2,1.0 21167.3
4,,1.0000,14,,1.0000*,226.0,1000.0,22.6,1.0 22602.7
5,,1.0000*,6,,1.0000,210.9,1000.0,21.1,1.0 21094.0
5,,1.0000,8,,1.0000*,320.4,1000.0,32.0,1.0 32044.6
6,,1.0000*,7,,1.0000,382.0,1000.0,38.2,1.0 38195.3
6,,1.0000,11,,1.0000*,181.8,1000.0,18.2,1.0 18180.1
7,,1.0000,8,,1.0000*,135.4,1000.0,13.5,1.0 13537.4
8,,1.0000*,9,,1.0000,95.2,1000.0,9.5,1.0  9522.2
9,,1.0000,39,,1.0000*,167.1,1000.0,16.7,1.0 16712.0
10,,1.0000*,11,,1.0000,139.7,1000.0,14.0,1.0 13969.2
10,,1.0000,13,,1.0000*,310.7,1000.0,31.1,1.0 31068.5
13,,1.0000,14,,1.0000*,315.7,1000.0,31.6,1.0 31570.7
14,,1.0000*,15,,1.0000,541.7,1000.0,54.2,1.0 54171.8
15,,1.0000,16,,1.0000*,841.4,1000.0,84.1,1.0 84142.5
16,,1.0000,17,,1.0000*,625.2,1000.0,62.5,1.0 62517.0
16,,1.0000,19,,1.0000*,1442.2,500.0,288.4,1.0144218.9
16,,1.0000*,21,,1.0000,331.3,500.0,66.3,1.0 33134.0
16,,1.0000*,24,,1.0000,137.2,500.0,27.4,1.0 13715.8
17,,1.0000*,18,,1.0000,507.0,500.0,101.4,1.0 50696.2
17,,1.0000*,27,,1.0000,132.0,500.0,26.4,1.0 13201.9
21,,1.0000,22,,1.0000*,629.0,500.0,125.8,1.0 62900.8
22,,1.0000,23,,1.0000*,77.4,500.0,15.5,1.0  7736.7
23,,1.0000*,24,,1.0000,355.7,500.0,71.1,1.0 35570.7
25,,1.0000,26,,1.0000*,68.2,500.0,13.6,1.0  6815.2
26,,1.0000,27,,1.0000*,218.2,500.0,43.6,1.0 21820.4
26,,1.0000,28,,1.0000*,150.3,500.0,30.1,1.0 15028.9
26,,1.0000,29,,1.0000*,201.7,500.0,40.3,1.0 20165.6
28,,1.0000,29,,1.0000*,350.8,500.0,70.2,1.0 35079.0
