from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,482.1,1000.0,48.2,1.0 48206.1
1,,1.0000*,39,,1.0000,475.1,1000.0,47.5,1.0 47510.5
2,,1.0000,3,,1.0000*,179.8,1000.0,18.0,1.0 17982.1
2,,1.0000,25,,1.0000*,410.1,1000.0,41.0,1.0 41012.0
3,,1.0000*,4,,1.0000,224.6,1000.0,22.5,1.0 22455.8
3,,1.0000,18,,1.0000*,413.2,1000.0,41.3,1.0 41316.9
4,,1.0000*,5,,1.0000,207.6,1000.0,20.8,1.0 20762.0
4,,1.0000,14,,1.0000*,440.6,1000.0,44.1,1.0 44057.3
5,,1.0000,6,,1.0000*,524.9,1000.0,52.5,1.0 52493.5
5,,1.0000*,8,,1.0000,698.8,1000.0,69.9,1.0 69878.4
6,,1.0000*,7,,1.0000,749.8,1000.0,75.0,1.0 74976.6
6,,1.0000*,11,,1.0000,605.0,1000.0,60.5,1.0 60496.2
7,,1.0000*,8,,1.0000,493.9,1000.0,49.4,1.0 49388.1
8,,1.0000*,9,,1.0000,642.5,1000.0,64.2,1.0 64247.9
9,,1.0000*,39,,1.0000,378.2,1000.0,37.8,1.0 37815.8
10,,1.0000*,11,,1.0000,576.2,1000.0,57.6,1.0 57617.3
10,,1.0000,13,,1.0000*,136.8,1000.0,13.7,1.0 13676.5
13,,1.0000,14,,1.0000*,104.5,1000.0,10.5,1.0 10454.4
14,,1.0000,15,,1.0000*,415.9,1000.0,41.6,1.0 41590.0
15,,1.0000,16,,1.0000*,718.0,1000.0,71.8,1.0 71799.2
16,,1.0000,17,,1.0000*,743.7,1000.0,74.4,1.0 74368.3
16,,1.0000,19,,1.0000*,1443.1,500.0,288.6,1.0144313.9
16,,1.0000*,21,,1.0000,332.2,500.0,66.4,1.0 33216.9
16,,1.0000*,24,,1.0000,141.6,500.0,28.3,1.0 14162.8
17,,1.0000*,18,,1.0000,562.9,500.0,112.6,1.0 56291.2
17,,1.0000*,27,,1.0000,191.2,500.0,38.2,1.0 19121.0
21,,1.0000,22,,1.0000*,631.2,500.0,126.2,1.0 63118.1
22,,1.0000,23,,1.0000*,77.7,500.0,15.5,1.0  7769.5
23,,1.0000*,24,,1.0000,356.3,500.0,71.3,1.0 35628.8
25,,1.0000,26,,1.0000*,106.2,500.0,21.2,1.0 10624.3
26,,1.0000,27,,1.0000*,180.1,500.0,36.0,1.0 18013.1
26,,1.0000,28,,1.0000*,149.3,500.0,29.9,1.0 14925.1
26,,1.0000,29,,1.0000*,200.6,500.0,40.1,1.0 20062.9
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35051.9
