from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,484.0,1000.0,48.4,1.0 48399.2
1,,1.0000*,39,,1.0000,477.2,1000.0,47.7,1.0 47719.7
2,,1.0000,3,,1.0000*,197.5,1000.0,19.7,1.0 19745.6
2,,1.0000,25,,1.0000*,411.0,1000.0,41.1,1.0 41098.2
3,,1.0000*,4,,1.0000,225.3,1000.0,22.5,1.0 22533.8
3,,1.0000,18,,1.0000*,422.9,1000.0,42.3,1.0 42295.0
4,,1.0000*,5,,1.0000,219.2,1000.0,21.9,1.0 21920.9
4,,1.0000,14,,1.0000*,441.3,1000.0,44.1,1.0 44128.8
5,,1.0000,6,,1.0000*,526.5,1000.0,52.7,1.0 52654.0
5,,1.0000*,8,,1.0000,696.7,1000.0,69.7,1.0 69672.4
6,,1.0000*,7,,1.0000,748.9,1000.0,74.9,1.0 74886.9
6,,1.0000*,11,,1.0000,607.0,1000.0,60.7,1.0 60697.6
7,,1.0000*,8,,1.0000,493.0,1000.0,49.3,1.0 49301.4
8,,1.0000*,9,,1.0000,640.8,1000.0,64.1,1.0 64077.9
9,,1.0000*,39,,1.0000,381.8,1000.0,38.2,1.0 38175.2
10,,1.0000*,11,,1.0000,577.4,1000.0,57.7,1.0 57738.2
10,,1.0000,13,,1.0000*,158.0,1000.0,15.8,1.0 15795.3
13,,1.0000,14,,1.0000*,127.7,1000.0,12.8,1.0 12770.1
14,,1.0000,15,,1.0000*,428.7,1000.0,42.9,1.0 42869.6
15,,1.0000,16,,1.0000*,717.8,1000.0,71.8,1.0 71782.8
16,,1.0000,17,,1.0000*,759.3,1000.0,75.9,1.0 75926.2
16,,1.0000,19,,1.0000*,502.2,500.0,100.4,1.0 50217.4
16,,1.0000*,21,,1.0000,866.1,500.0,173.2,1.0 86606.0
16,,1.0000*,24,,1.0000,503.4,500.0,100.7,1.0 50338.4
17,,1.0000,18,,1.0000*,568.1,500.0,113.6,1.0 56807.5
17,,1.0000*,27,,1.0000,204.8,500.0,41.0,1.0 20481.1
21,,1.0000,22,,1.0000*,1146.5,500.0,229.3,1.0114648.1
22,,1.0000*,23,,1.0000,602.3,500.0,120.5,1.0 60231.4
23,,1.0000,24,,1.0000*,823.8,500.0,164.8,1.0 82375.4
25,,1.0000,26,,1.0000*,115.7,500.0,23.1,1.0 11573.5
26,,1.0000,27,,1.0000*,198.5,500.0,39.7,1.0 19846.6
26,,1.0000,28,,1.0000*,146.9,500.0,29.4,1.0 14694.6
26,,1.0000,29,,1.0000*,198.3,500.0,39.7,1.0 19828.0
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 34998.2
