from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,517.1,1000.0,51.7,1.0,51712.6
1,,1.0000*,39,,1.0000,512.0,1000.0,51.2,1.0,51199.3
2,,1.0000*,3,,1.0000,385.9,1000.0,38.6,1.0,38591.4
2,,1.0000,25,,1.0000*,760.1,1000.0,76.0,1.0,76010.0
3,,1.0000*,4,,1.0000,318.8,1000.0,31.9,1.0,31883.5
3,,1.0000,18,,1.0000*,267.2,1000.0,26.7,1.0,26722.5
4,,1.0000*,5,,1.0000,200.9,1000.0,20.1,1.0,20090.1
4,,1.0000,14,,1.0000*,319.2,1000.0,31.9,1.0,31921.3
5,,1.0000,6,,1.0000*,541.1,1000.0,54.1,1.0,54107.6
5,,1.0000*,8,,1.0000,677.6,1000.0,67.8,1.0,67763.2
6,,1.0000*,7,,1.0000,736.0,1000.0,73.6,1.0,73601.4
6,,1.0000,11,,1.0000*,527.2,1000.0,52.7,1.0,52720.7
7,,1.0000*,8,,1.0000,480.6,1000.0,48.1,1.0,48064.2
8,,1.0000*,9,,1.0000,609.9,1000.0,61.0,1.0,60992.6
9,,1.0000*,39,,1.0000,407.4,1000.0,40.7,1.0,40739.9
10,,1.0000*,11,,1.0000,505.9,1000.0,50.6,1.0,50585.7
10,,1.0000,13,,1.0000*,179.3,1000.0,17.9,1.0,17926.4
13,,1.0000,14,,1.0000*,149.1,1000.0,14.9,1.0,14907.9
14,,1.0000,15,,1.0000*,223.8,1000.0,22.4,1.0,22382.7
15,,1.0000,16,,1.0000*,519.2,1000.0,51.9,1.0,51922.4
16,,1.0000,17,,1.0000*,207.7,1000.0,20.8,1.0,20766.9
16,,1.0000,19,,1.0000*,472.2,500.0,94.4,1.0,47220.7
16,,1.0000*,21,,1.0000,330.8,500.0,66.2,1.0,33082.4
16,,1.0000*,24,,1.0000,133.8,500.0,26.8,1.0,13384.5
17,,1.0000*,18,,1.0000,413.2,500.0,82.6,1.0,41324.4
17,,1.0000*,27,,1.0000,510.8,500.0,102.2,1.0,51080.2
21,,1.0000,22,,1.0000*,627.5,500.0,125.5,1.0,62746.5
22,,1.0000,23,,1.0000*,77.1,500.0,15.4,1.0,7712.4
23,,1.0000*,24,,1.0000,355.3,500.0,71.1,1.0,35532.8
25,,1.0000*,26,,1.0000,496.4,500.0,99.3,1.0,49637.8
26,,1.0000,27,,1.0000*,738.6,500.0,147.7,1.0,73858.1
26,,1.0000*,28,,1.0000,629.2,500.0,125.8,1.0,62918.8
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67929.1
28,,1.0000,29,,1.0000*,842.4,500.0,168.5,1.0,84238.0
