NUMBER,PU,Angle
1,1.017141580581665,-0.16695153713226318
2,1.0198856592178345,0.0663793757557869
3,1.0209201574325562,-0.050155770033597946
4,1.0302965641021729,-0.13968870043754578
5,1.046278476715088,-0.16301052272319794
6,1.0488739013671875,-0.15262779593467712
7,1.0308855772018433,-0.20891843736171722
8,1.0264544486999512,-0.2276483029127121
9,1.021797776222229,-0.41551223397254944
10,1.042007565498352,-0.09267815947532654
11,1.042811632156372,-0.11294879764318466
12,1.028009295463562,-0.10642195492982864
13,1.0385801792144775,-0.09812110662460327
14,1.033394455909729,-0.10921400785446167
15,1.022486686706543,-0.08126416802406311
16,1.0332022905349731,-0.04166831448674202
17,1.0301097631454468,-0.044910263270139694
18,1.025323748588562,-0.05446065962314606
19,1.0503575801849365,0.03898530825972557
20,0.9911473393440247,0.014371585100889206
21,1.0327658653259277,0.00026837512268684804
22,1.0503333806991577,0.07782579213380814
23,1.0453459024429321,0.07436822354793549
24,1.038613200187683,-0.03958036005496979
25,1.0338644981384277,0.07370305061340332
26,1.040015459060669,0.019290432333946228
27,1.0289775133132935,-0.030713282525539398
28,1.0438804626464844,0.0812104195356369
29,1.0456602573394775,0.12969842553138733
30,0.9999999403953552,0.29577022790908813
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.04352971538901329
33,0.9972000122070312,0.1300273984670639
34,1.0123000144958496,0.10494958609342575
35,1.0492998361587524,0.16438014805316925
36,1.0635000467300415,0.21136340498924255
37,1.0277999639511108,0.19424313306808472
38,1.0264999866485596,0.25327304005622864
39,1.0299999713897705,-0.3047448396682739
