NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,111.3320083618164,30-1 
31,1 ,750.0,0.0,774.6105346679688,800.0,-500.0,438.7412414550781,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,32.42036819458008,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,76.66033172607422,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,152.03057861328125,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,174.8909454345703,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,79.89739990234375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-20.436542510986328,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,5.658084392547607,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-60.62004470825195,39-1 
39,2 ,400.0,0.0,300.0,300.0,0.0,0.0,39-2 
