NUMBER,PU,Angle
1,1.0477612018585205,-0.35063350200653076
2,1.0569963455200195,-0.26022058725357056
3,1.0520621538162231,-0.2956203818321228
4,1.04972505569458,-0.29334619641304016
5,1.0604026317596436,-0.2666567862033844
6,1.0613453388214111,-0.2495332509279251
7,1.0461759567260742,-0.30036985874176025
8,1.0429472923278809,-0.3165322542190552
9,1.0398917198181152,-0.4388321042060852
10,1.0527187585830688,-0.2154415249824524
11,1.0544540882110596,-0.22731530666351318
12,1.040005087852478,-0.2289799302816391
13,1.0502965450286865,-0.2289431393146515
14,1.048035979270935,-0.26088303327560425
15,1.0364552736282349,-0.27437177300453186
16,1.04566490650177,-0.253448486328125
17,1.04867422580719,-0.273708701133728
18,1.0486888885498047,-0.2893221080303192
19,1.0549405813217163,-0.17347626388072968
20,0.993648111820221,-0.19782277941703796
21,1.0415362119674683,-0.2121375948190689
22,1.055029273033142,-0.13535168766975403
23,1.0502064228057861,-0.13878320157527924
24,1.049972414970398,-0.25135645270347595
25,1.0647274255752563,-0.23323778808116913
26,1.0609240531921387,-0.24811245501041412
27,1.049657940864563,-0.2796427011489868
28,1.0547009706497192,-0.18726931512355804
29,1.0530835390090942,-0.13935042917728424
30,1.0475000143051147,-0.2183178961277008
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.08062800019979477
33,0.9972000122070312,-0.08261583745479584
34,1.0123000144958496,-0.10734707117080688
35,1.049299955368042,-0.049183547496795654
36,1.0635000467300415,-0.0023395621683448553
37,1.0277999639511108,-0.11545010656118393
38,1.0264999866485596,-0.016286609694361687
39,1.0299999713897705,-0.4062005579471588
