from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,103.1,1000.0,10.3,1.0,10305.8
1,,1.0000,39,,1.0000*,172.8,1000.0,17.3,1.0,17279.5
2,,1.0000*,3,,1.0000,491.4,1000.0,49.1,1.0,49136.1
2,,1.0000,25,,1.0000*,227.2,1000.0,22.7,1.0,22716.3
3,,1.0000*,4,,1.0000,183.6,1000.0,18.4,1.0,18363.9
3,,1.0000,18,,1.0000*,37.1,1000.0,3.7,1.0,3713.8
4,,1.0000*,5,,1.0000,114.3,1000.0,11.4,1.0,11427.5
4,,1.0000,14,,1.0000*,260.8,1000.0,26.1,1.0,26078.4
5,,1.0000,6,,1.0000*,471.0,1000.0,47.1,1.0,47099.3
5,,1.0000*,8,,1.0000,442.2,1000.0,44.2,1.0,44222.4
6,,1.0000*,7,,1.0000,527.5,1000.0,52.7,1.0,52746.6
6,,1.0000,11,,1.0000*,419.3,1000.0,41.9,1.0,41928.8
7,,1.0000,8,,1.0000*,275.9,1000.0,27.6,1.0,27585.0
8,,1.0000,9,,1.0000*,178.3,1000.0,17.8,1.0,17826.1
9,,1.0000,39,,1.0000*,858.0,1000.0,85.8,1.0,85796.5
10,,1.0000*,11,,1.0000,404.2,1000.0,40.4,1.0,40420.2
10,,1.0000,13,,1.0000*,256.7,1000.0,25.7,1.0,25665.2
13,,1.0000*,14,,1.0000,242.9,1000.0,24.3,1.0,24290.5
14,,1.0000,15,,1.0000*,81.9,1000.0,8.2,1.0,8193.7
15,,1.0000*,16,,1.0000,344.6,1000.0,34.5,1.0,34458.4
16,,1.0000*,17,,1.0000,163.1,1000.0,16.3,1.0,16311.8
16,,1.0000,19,,1.0000*,454.8,500.0,91.0,1.0,45478.9
16,,1.0000,21,,1.0000*,335.3,500.0,67.1,1.0,33525.5
16,,1.0000*,24,,1.0000,90.1,500.0,18.0,1.0,9006.7
17,,1.0000*,18,,1.0000,174.9,500.0,35.0,1.0,17493.4
17,,1.0000,27,,1.0000*,25.3,500.0,5.1,1.0,2531.2
21,,1.0000,22,,1.0000*,612.3,500.0,122.5,1.0,61226.0
22,,1.0000,23,,1.0000*,73.9,500.0,14.8,1.0,7392.0
23,,1.0000*,24,,1.0000,354.4,500.0,70.9,1.0,35438.1
25,,1.0000*,26,,1.0000,112.1,500.0,22.4,1.0,11209.0
26,,1.0000,27,,1.0000*,304.2,500.0,60.8,1.0,30418.6
26,,1.0000,28,,1.0000*,154.8,500.0,31.0,1.0,15476.2
26,,1.0000,29,,1.0000*,205.9,500.0,41.2,1.0,20594.8
28,,1.0000,29,,1.0000*,352.1,500.0,70.4,1.0,35209.4
