NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,218.31546020507812,30-1 
31,1 ,750.0,0.0,650.5722045898438,800.0,-500.0,552.5411376953125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,153.3641815185547,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,213.4453582763672,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,215.42129516601562,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,190.38394165039062,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,292.8984069824219,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,312.6664733886719,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,22.35122299194336,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,55.57460021972656,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,263.70794677734375,39-1 
