NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,200.54640197753906,30-1 
31,1 ,750.0,0.0,674.1781005859375,800.0,-500.0,539.14892578125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,134.80831909179688,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,353.06829833984375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,193.27101135253906,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,290.28936767578125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,145.33935546875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,10.724614143371582,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,43.33824157714844,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,250.92977905273438,39-1 
