NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,221.4958953857422,30-1 
31,1 ,750.0,0.0,663.5089111328125,800.0,-500.0,558.0550537109375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,157.16445922851562,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,221.43466186523438,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,219.12435913085938,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,626.7849731445312,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,174.01889038085938,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,24.85182762145996,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,58.27090072631836,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,265.77679443359375,39-1 
