Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    277.1  1000.0    27.7     1.0 27710.8
     1     1           1.0000     1     39     39          1.0000*    1  1    284.8  1000.0    28.5     1.0 28481.3
     2     2           1.0000     1      3     3           1.0000*    1  1    263.8  1000.0    26.4     1.0 26380.5
     2     2           1.0000     1     25     25          1.0000*    1  1    318.1  1000.0    31.8     1.0 31807.8
     3     3           1.0000*    1      4     4           1.0000     1  1     93.0  1000.0     9.3     1.0  9300.8
     3     3           1.0000     1     18     18          1.0000*    1  1    172.7  1000.0    17.3     1.0 17271.7
     4     4           1.0000*    1      5     5           1.0000     1  1    147.7  1000.0    14.8     1.0 14766.3
     4     4           1.0000     1     14     14          1.0000*    1  1    325.5  1000.0    32.6     1.0 32553.2
     5     5           1.0000     1      6     6           1.0000*    1  1    589.6  1000.0    59.0     1.0 58963.8
     5     5           1.0000*    1      8     8           1.0000     1  1    516.5  1000.0    51.7     1.0 51652.5
     6     6           1.0000*    1      7     7           1.0000     1  1    610.6  1000.0    61.1     1.0 61059.3
     6     6           1.0000     1     11     11          1.0000*    1  1    429.9  1000.0    43.0     1.0 42987.5
     7     7           1.0000*    1      8     8           1.0000     1  1    360.3  1000.0    36.0     1.0 36025.3
     8     8           1.0000*    1      9     9           1.0000     1  1    334.5  1000.0    33.5     1.0 33452.0
     9     9           1.0000     1     39     39          1.0000*    1  1    201.0  1000.0    20.1     1.0 20101.1
    10     10          1.0000*    1     11     11          1.0000     1  1    412.4  1000.0    41.2     1.0 41240.9
    10     10          1.0000     1     13     13          1.0000*    1  1    255.6  1000.0    25.6     1.0 25558.2
    13     13          1.0000     1     14     14          1.0000*    1  1    239.0  1000.0    23.9     1.0 23899.2
    14     14          1.0000     1     15     15          1.0000*    1  1    148.6  1000.0    14.9     1.0 14859.7
    15     15          1.0000     1     16     16          1.0000*    1  1    408.7  1000.0    40.9     1.0 40865.1
    16     16          1.0000*    1     17     17          1.0000     1  1    396.5  1000.0    39.6     1.0 39648.2
    16     16          1.0000     1     19     19          1.0000*    1  1    460.3   500.0    92.1     1.0 46027.2
    16     16          1.0000*    1     21     21          1.0000     1  1    539.4   500.0   107.9     1.0 53943.4
    16     16          1.0000*    1     24     24          1.0000     1  1    152.7   500.0    30.5     1.0 15269.6
    17     17          1.0000*    1     18     18          1.0000     1  1    316.6   500.0    63.3     1.0 31657.7
    17     17          1.0000*    1     27     27          1.0000     1  1     86.1   500.0    17.2     1.0  8605.5
    21     21          1.0000     1     22     22          1.0000*    1  1    799.5   500.0   159.9     1.0 79951.6
    22     22          1.0000*    1     23     23          1.0000     1  1    163.8   500.0    32.8     1.0 16384.6
    23     23          1.0000*    1     24     24          1.0000     1  1    463.1   500.0    92.6     1.0 46306.3
    25     25          1.0000     1     26     26          1.0000*    1  1     54.7   500.0    10.9     1.0  5467.9
    26     26          1.0000     1     27     27          1.0000*    1  1    232.7   500.0    46.5     1.0 23267.1
    26     26          1.0000     1     28     28          1.0000*    1  1    153.4   500.0    30.7     1.0 15335.5
    26     26          1.0000     1     29     29          1.0000*    1  1    204.6   500.0    40.9     1.0 20461.6
    28     28          1.0000     1     29     29          1.0000*    1  1    351.7   500.0    70.3     1.0 35166.4
