NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,264.05426025390625,30-1 
31,1 ,750.0,0.0,665.5440063476562,800.0,-500.0,499.9427795410156,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,118.28842163085938,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,217.07794189453125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,217.10507202148438,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,621.3180541992188,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,170.71295166015625,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,37.71320724487305,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,61.011600494384766,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,233.1632080078125,39-1 
