Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    424.7  1000.0    42.5     1.0 42471.1
     1     1           1.0000     1     39     39          1.0000*    1  1    112.6  1000.0    11.3     1.0 11256.2
     2     2           1.0000     1      3     3           1.0000*    1  1    144.9  1000.0    14.5     1.0 14487.1
     2     2           1.0000     1     25     25          1.0000*    1  1    345.4  1000.0    34.5     1.0 34543.7
     3     3           1.0000*    1      4     4           1.0000     1  1     27.9  1000.0     2.8     1.0  2787.6
     3     3           1.0000     1     18     18          1.0000*    1  1    185.4  1000.0    18.5     1.0 18544.4
     4     4           1.0000*    1      5     5           1.0000     1  1    225.4  1000.0    22.5     1.0 22540.5
     4     4           1.0000     1     14     14          1.0000*    1  1    328.5  1000.0    32.8     1.0 32847.0
     5     5           1.0000     1      6     6           1.0000*    1  1    607.6  1000.0    60.8     1.0 60755.8
     5     5           1.0000*    1      8     8           1.0000     1  1    432.0  1000.0    43.2     1.0 43195.2
     6     6           1.0000*    1      7     7           1.0000     1  1    544.5  1000.0    54.4     1.0 54448.5
     6     6           1.0000     1     11     11          1.0000*    1  1    386.5  1000.0    38.6     1.0 38648.2
     7     7           1.0000     1      8     8           1.0000*    1  1    295.8  1000.0    29.6     1.0 29578.1
     8     8           1.0000*    1      9     9           1.0000     1  1    187.9  1000.0    18.8     1.0 18791.3
     9     9           1.0000     1     39     39          1.0000*    1  1    224.1  1000.0    22.4     1.0 22414.3
    10     10          1.0000*    1     11     11          1.0000     1  1    370.7  1000.0    37.1     1.0 37069.0
    10     10          1.0000     1     13     13          1.0000*    1  1    298.8  1000.0    29.9     1.0 29880.6
    13     13          1.0000     1     14     14          1.0000*    1  1    287.2  1000.0    28.7     1.0 28719.9
    14     14          1.0000     1     15     15          1.0000*    1  1    124.0  1000.0    12.4     1.0 12395.2
    15     15          1.0000     1     16     16          1.0000*    1  1    361.7  1000.0    36.2     1.0 36167.1
    16     16          1.0000*    1     17     17          1.0000     1  1    438.2  1000.0    43.8     1.0 43815.5
    16     16          1.0000     1     19     19          1.0000*    1  1    458.9   500.0    91.8     1.0 45889.8
    16     16          1.0000     1     21     21          1.0000*    1  1    497.0   500.0    99.4     1.0 49698.7
    16     16          1.0000     1     24     24          1.0000*    1  1    178.8   500.0    35.8     1.0 17884.3
    17     17          1.0000*    1     18     18          1.0000     1  1    331.4   500.0    66.3     1.0 33135.4
    17     17          1.0000*    1     27     27          1.0000     1  1    110.3   500.0    22.1     1.0 11028.2
    21     21          1.0000     1     22     22          1.0000*    1  1    769.1   500.0   153.8     1.0 76907.5
    22     22          1.0000     1     23     23          1.0000*    1  1    236.1   500.0    47.2     1.0 23614.5
    23     23          1.0000     1     24     24          1.0000*    1  1    497.2   500.0    99.4     1.0 49717.2
    25     25          1.0000     1     26     26          1.0000*    1  1     51.1   500.0    10.2     1.0  5113.5
    26     26          1.0000     1     27     27          1.0000*    1  1    206.4   500.0    41.3     1.0 20636.5
    26     26          1.0000     1     28     28          1.0000*    1  1    153.8   500.0    30.8     1.0 15377.2
    26     26          1.0000     1     29     29          1.0000*    1  1    205.0   500.0    41.0     1.0 20501.2
    28     28          1.0000     1     29     29          1.0000*    1  1    351.8   500.0    70.4     1.0 35179.0
