from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,774.6,1000.0,77.5,1.0 77455.5
1,,1.0000*,39,,1.0000,267.9,1000.0,26.8,1.0 26788.6
2,,1.0000,3,,1.0000*,126.5,1000.0,12.6,1.0 12647.2
2,,1.0000,25,,1.0000*,464.7,1000.0,46.5,1.0 46472.2
3,,1.0000*,4,,1.0000,53.2,1000.0,5.3,1.0  5315.4
3,,1.0000,18,,1.0000*,453.5,1000.0,45.3,1.0 45348.7
4,,1.0000*,5,,1.0000,177.9,1000.0,17.8,1.0 17789.4
4,,1.0000*,14,,1.0000,452.4,1000.0,45.2,1.0 45236.3
5,,1.0000,6,,1.0000*,549.7,1000.0,55.0,1.0 54967.5
5,,1.0000*,8,,1.0000,529.4,1000.0,52.9,1.0 52941.0
6,,1.0000*,7,,1.0000,615.9,1000.0,61.6,1.0 61590.8
6,,1.0000*,11,,1.0000,528.5,1000.0,52.9,1.0 52850.4
7,,1.0000*,8,,1.0000,365.7,1000.0,36.6,1.0 36571.1
8,,1.0000*,9,,1.0000,358.4,1000.0,35.8,1.0 35839.5
9,,1.0000,39,,1.0000*,357.4,1000.0,35.7,1.0 35744.7
10,,1.0000*,11,,1.0000,502.4,1000.0,50.2,1.0 50242.7
10,,1.0000,13,,1.0000*,204.2,1000.0,20.4,1.0 20424.6
13,,1.0000,14,,1.0000*,176.0,1000.0,17.6,1.0 17603.3
14,,1.0000,15,,1.0000*,362.4,1000.0,36.2,1.0 36242.9
15,,1.0000,16,,1.0000*,637.5,1000.0,63.7,1.0 63746.7
16,,1.0000,17,,1.0000*,845.5,1000.0,84.6,1.0 84552.9
16,,1.0000,19,,1.0000*,495.3,500.0,99.1,1.0 49527.0
16,,1.0000*,21,,1.0000,991.5,500.0,198.3,1.0 99150.8
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39361.2
17,,1.0000,18,,1.0000*,600.3,500.0,120.1,1.0 60027.7
17,,1.0000*,27,,1.0000,253.1,500.0,50.6,1.0 25312.5
21,,1.0000,22,,1.0000*,1255.7,500.0,251.1,1.0125573.1
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41453.4
23,,1.0000*,24,,1.0000,713.8,500.0,142.8,1.0 71376.0
25,,1.0000,26,,1.0000*,160.0,500.0,32.0,1.0 15996.7
26,,1.0000,27,,1.0000*,170.4,500.0,34.1,1.0 17035.5
26,,1.0000,28,,1.0000*,146.9,500.0,29.4,1.0 14694.2
26,,1.0000,29,,1.0000*,198.3,500.0,39.7,1.0 19827.6
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 34998.1
