Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:31
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    881.3  1000.0    88.1     1.0 88126.5
     1     1           1.0000*    1     39     39          1.0000     1  1    215.4  1000.0    21.5     1.0 21536.0
     2     2           1.0000     1      3     3           1.0000*    1  1    576.7  1000.0    57.7     1.0 57669.2
     2     2           1.0000*    1     25     25          1.0000     1  1    204.5  1000.0    20.4     1.0 20446.8
     3     3           1.0000*    1      4     4           1.0000     1  1    258.2  1000.0    25.8     1.0 25817.9
     3     3           1.0000*    1     18     18          1.0000     1  1     40.4  1000.0     4.0     1.0  4039.6
     4     4           1.0000*    1      5     5           1.0000     1  1    160.8  1000.0    16.1     1.0 16081.8
     4     4           1.0000     1     14     14          1.0000*    1  1    257.1  1000.0    25.7     1.0 25710.7
     5     5           1.0000     1      6     6           1.0000*    1  1    474.6  1000.0    47.5     1.0 47463.3
     5     5           1.0000*    1      8     8           1.0000     1  1    482.6  1000.0    48.3     1.0 48261.4
     6     6           1.0000*    1      7     7           1.0000     1  1    563.1  1000.0    56.3     1.0 56313.0
     6     6           1.0000     1     11     11          1.0000*    1  1    450.8  1000.0    45.1     1.0 45077.3
     7     7           1.0000     1      8     8           1.0000*    1  1    313.7  1000.0    31.4     1.0 31368.5
     8     8           1.0000*    1      9     9           1.0000     1  1    257.5  1000.0    25.7     1.0 25748.6
     9     9           1.0000     1     39     39          1.0000*    1  1    275.4  1000.0    27.5     1.0 27537.6
    10     10          1.0000*    1     11     11          1.0000     1  1    431.6  1000.0    43.2     1.0 43159.3
    10     10          1.0000     1     13     13          1.0000*    1  1    238.0  1000.0    23.8     1.0 23799.8
    13     13          1.0000     1     14     14          1.0000*    1  1    219.2  1000.0    21.9     1.0 21924.0
    14     14          1.0000     1     15     15          1.0000*    1  1     98.1  1000.0     9.8     1.0  9810.7
    15     15          1.0000     1     16     16          1.0000*    1  1    367.5  1000.0    36.7     1.0 36747.6
    16     16          1.0000     1     17     17          1.0000*    1  1    134.7  1000.0    13.5     1.0 13471.0
    16     16          1.0000     1     19     19          1.0000*    1  1    456.6   500.0    91.3     1.0 45657.8
    16     16          1.0000     1     21     21          1.0000*    1  1    332.6   500.0    66.5     1.0 33260.1
    16     16          1.0000*    1     24     24          1.0000     1  1    100.5   500.0    20.1     1.0 10054.5
    17     17          1.0000     1     18     18          1.0000*    1  1    166.2   500.0    33.2     1.0 16624.9
    17     17          1.0000     1     27     27          1.0000*    1  1     39.9   500.0     8.0     1.0  3991.1
    21     21          1.0000     1     22     22          1.0000*    1  1    615.0   500.0   123.0     1.0 61502.2
    22     22          1.0000     1     23     23          1.0000*    1  1     74.7   500.0    14.9     1.0  7469.2
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35390.8
    25     25          1.0000*    1     26     26          1.0000     1  1    135.5   500.0    27.1     1.0 13551.8
    26     26          1.0000     1     27     27          1.0000*    1  1    312.7   500.0    62.5     1.0 31266.7
    26     26          1.0000     1     28     28          1.0000*    1  1    148.7   500.0    29.7     1.0 14866.9
    26     26          1.0000     1     29     29          1.0000*    1  1    200.0   500.0    40.0     1.0 20004.6
    28     28          1.0000     1     29     29          1.0000*    1  1    350.4   500.0    70.1     1.0 35037.4
