from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,773.4,1000.0,77.3,1.0 77338.7
1,,1.0000*,39,,1.0000,266.7,1000.0,26.7,1.0 26673.9
2,,1.0000,3,,1.0000*,110.2,1000.0,11.0,1.0 11021.4
2,,1.0000,25,,1.0000*,462.8,1000.0,46.3,1.0 46282.9
3,,1.0000*,4,,1.0000,47.2,1000.0,4.7,1.0  4715.5
3,,1.0000,18,,1.0000*,441.8,1000.0,44.2,1.0 44182.2
4,,1.0000*,5,,1.0000,163.8,1000.0,16.4,1.0 16376.7
4,,1.0000,14,,1.0000*,449.0,1000.0,44.9,1.0 44899.3
5,,1.0000,6,,1.0000*,555.9,1000.0,55.6,1.0 55593.9
5,,1.0000*,8,,1.0000,530.4,1000.0,53.0,1.0 53043.0
6,,1.0000*,7,,1.0000,617.4,1000.0,61.7,1.0 61741.9
6,,1.0000,11,,1.0000*,520.9,1000.0,52.1,1.0 52086.3
7,,1.0000*,8,,1.0000,367.1,1000.0,36.7,1.0 36712.5
8,,1.0000*,9,,1.0000,359.1,1000.0,35.9,1.0 35909.6
9,,1.0000,39,,1.0000*,359.9,1000.0,36.0,1.0 35986.5
10,,1.0000*,11,,1.0000,496.0,1000.0,49.6,1.0 49600.5
10,,1.0000,13,,1.0000*,196.0,1000.0,19.6,1.0 19598.6
13,,1.0000,14,,1.0000*,168.3,1000.0,16.8,1.0 16834.8
14,,1.0000,15,,1.0000*,341.3,1000.0,34.1,1.0 34125.9
15,,1.0000,16,,1.0000*,628.3,1000.0,62.8,1.0 62826.8
16,,1.0000,17,,1.0000*,828.9,1000.0,82.9,1.0 82891.9
16,,1.0000,19,,1.0000*,1442.7,500.0,288.5,1.0144265.3
16,,1.0000*,21,,1.0000,331.7,500.0,66.3,1.0 33173.5
16,,1.0000*,24,,1.0000,139.4,500.0,27.9,1.0 13939.1
17,,1.0000*,18,,1.0000,592.2,500.0,118.4,1.0 59216.9
17,,1.0000*,27,,1.0000,243.0,500.0,48.6,1.0 24300.4
21,,1.0000,22,,1.0000*,630.1,500.0,126.0,1.0 63008.1
22,,1.0000,23,,1.0000*,77.5,500.0,15.5,1.0  7753.1
23,,1.0000*,24,,1.0000,356.0,500.0,71.2,1.0 35598.8
25,,1.0000,26,,1.0000*,153.0,500.0,30.6,1.0 15298.8
26,,1.0000,27,,1.0000*,152.0,500.0,30.4,1.0 15199.2
26,,1.0000,28,,1.0000*,148.9,500.0,29.8,1.0 14885.5
26,,1.0000,29,,1.0000*,200.2,500.0,40.0,1.0 20023.3
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0 35041.9
