from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,802.6,1000.0,80.3,1.0,80255.3
1,,1.0000*,39,,1.0000,265.8,1000.0,26.6,1.0,26582.7
2,,1.0000*,3,,1.0000,153.3,1000.0,15.3,1.0,15328.0
2,,1.0000,25,,1.0000*,804.2,1000.0,80.4,1.0,80422.4
3,,1.0000*,4,,1.0000,152.1,1000.0,15.2,1.0,15211.5
3,,1.0000,18,,1.0000*,300.0,1000.0,30.0,1.0,30004.7
4,,1.0000*,5,,1.0000,189.5,1000.0,19.0,1.0,18953.0
4,,1.0000,14,,1.0000*,326.4,1000.0,32.6,1.0,32641.2
5,,1.0000,6,,1.0000*,570.1,1000.0,57.0,1.0,57011.7
5,,1.0000*,8,,1.0000,512.2,1000.0,51.2,1.0,51216.6
6,,1.0000*,7,,1.0000,605.7,1000.0,60.6,1.0,60566.4
6,,1.0000,11,,1.0000*,444.6,1000.0,44.5,1.0,44458.4
7,,1.0000*,8,,1.0000,355.6,1000.0,35.6,1.0,35561.5
8,,1.0000*,9,,1.0000,331.1,1000.0,33.1,1.0,33108.9
9,,1.0000,39,,1.0000*,333.6,1000.0,33.4,1.0,33356.9
10,,1.0000*,11,,1.0000,426.2,1000.0,42.6,1.0,42615.4
10,,1.0000,13,,1.0000*,251.9,1000.0,25.2,1.0,25189.2
13,,1.0000,14,,1.0000*,231.1,1000.0,23.1,1.0,23114.5
14,,1.0000,15,,1.0000*,161.0,1000.0,16.1,1.0,16102.3
15,,1.0000,16,,1.0000*,430.3,1000.0,43.0,1.0,43031.3
16,,1.0000,17,,1.0000*,212.7,1000.0,21.3,1.0,21266.5
16,,1.0000,19,,1.0000*,469.5,500.0,93.9,1.0,46951.0
16,,1.0000,21,,1.0000*,330.5,500.0,66.1,1.0,33047.2
16,,1.0000*,24,,1.0000,129.8,500.0,26.0,1.0,12976.7
17,,1.0000*,18,,1.0000,447.9,500.0,89.6,1.0,44792.6
17,,1.0000*,27,,1.0000,463.3,500.0,92.7,1.0,46334.6
21,,1.0000,22,,1.0000*,625.6,500.0,125.1,1.0,62564.1
22,,1.0000,23,,1.0000*,76.8,500.0,15.4,1.0,7682.5
23,,1.0000*,24,,1.0000,354.9,500.0,71.0,1.0,35492.0
25,,1.0000*,26,,1.0000,537.9,500.0,107.6,1.0,53794.7
26,,1.0000,27,,1.0000*,687.8,500.0,137.6,1.0,68780.5
26,,1.0000*,28,,1.0000,629.4,500.0,125.9,1.0,62936.8
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67925.2
28,,1.0000,29,,1.0000*,842.3,500.0,168.5,1.0,84227.7
