from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,842.6,1000.0,84.3,1.0 84258.7
1,,1.0000*,39,,1.0000,247.5,1000.0,24.7,1.0 24749.6
2,,1.0000*,3,,1.0000,429.7,1000.0,43.0,1.0 42974.3
2,,1.0000,25,,1.0000*,1141.2,1000.0,114.1,1.0114124.2
3,,1.0000*,4,,1.0000,202.6,1000.0,20.3,1.0 20256.2
3,,1.0000*,18,,1.0000,104.3,1000.0,10.4,1.0 10428.0
4,,1.0000*,5,,1.0000,169.8,1000.0,17.0,1.0 16977.4
4,,1.0000,14,,1.0000*,280.1,1000.0,28.0,1.0 28008.6
5,,1.0000,6,,1.0000*,532.3,1000.0,53.2,1.0 53227.5
5,,1.0000*,8,,1.0000,496.0,1000.0,49.6,1.0 49604.1
6,,1.0000*,7,,1.0000,584.9,1000.0,58.5,1.0 58492.3
6,,1.0000,11,,1.0000*,434.2,1000.0,43.4,1.0 43423.6
7,,1.0000,8,,1.0000*,335.1,1000.0,33.5,1.0 33510.7
8,,1.0000*,9,,1.0000,292.9,1000.0,29.3,1.0 29288.7
9,,1.0000,39,,1.0000*,303.3,1000.0,30.3,1.0 30332.0
10,,1.0000*,11,,1.0000,416.7,1000.0,41.7,1.0 41672.1
10,,1.0000,13,,1.0000*,252.5,1000.0,25.3,1.0 25250.8
13,,1.0000,14,,1.0000*,234.7,1000.0,23.5,1.0 23473.2
14,,1.0000,15,,1.0000*,99.9,1000.0,10.0,1.0  9992.1
15,,1.0000,16,,1.0000*,376.0,1000.0,37.6,1.0 37603.3
16,,1.0000,17,,1.0000*,131.1,1000.0,13.1,1.0 13107.1
16,,1.0000,19,,1.0000*,457.5,500.0,91.5,1.0 45749.8
16,,1.0000,21,,1.0000*,332.0,500.0,66.4,1.0 33195.7
16,,1.0000*,24,,1.0000,104.0,500.0,20.8,1.0 10396.7
17,,1.0000,18,,1.0000*,257.8,500.0,51.6,1.0 25783.4
17,,1.0000,27,,1.0000*,133.4,500.0,26.7,1.0 13336.7
21,,1.0000,22,,1.0000*,616.0,500.0,123.2,1.0 61604.4
22,,1.0000,23,,1.0000*,74.9,500.0,15.0,1.0  7494.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35385.1
25,,1.0000*,26,,1.0000,228.1,500.0,45.6,1.0 22806.6
26,,1.0000*,27,,1.0000,415.1,500.0,83.0,1.0 41509.5
26,,1.0000,28,,1.0000*,148.2,500.0,29.6,1.0 14819.0
26,,1.0000,29,,1.0000*,199.6,500.0,39.9,1.0 19956.1
28,,1.0000,29,,1.0000*,350.3,500.0,70.1,1.0 35025.9
