NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,240.46202087402344,30-1 
31,1 ,750.0,0.0,668.1248168945312,800.0,-500.0,477.6304626464844,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,93.46074676513672,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,171.82260131835938,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,271.8712158203125,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,257.85076904296875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,278.6510925292969,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,138.7392120361328,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,21.511085510253906,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,43.9334602355957,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,217.38136291503906,39-1 
